,,,,,132.2321227,,,
Ano,Mês,Dia,HORA,Média de Vel 1,Média de Dir 1,Média de Vel_ext 1,VX,VY
2011,2,14,22,8.445166667,141.1666667,8.276166667,1.285338384,8.175747057
2011,2,14,23,7.788,142.8333333,7.638833333,1.405332352,7.508449618
2011,2,15,0,7.201666667,145.5,7.079333333,1.624735962,6.89036962
2011,2,15,1,8.429333333,143.5,8.300333333,1.621854709,8.140339105
2011,2,15,2,7.7165,146.8333333,7.579666667,1.910756689,7.334872573
2011,2,15,3,7.036833333,155,6.904,2.671838925,6.366042158
2011,2,15,4,8.4095,149,8.252833333,2.380901425,7.901934347
2011,2,15,5,7.630333333,142.1666667,7.475833333,1.289753176,7.363736875
2011,2,15,6,7.711166667,137.5,7.625166667,0.700084263,7.592960472
2011,2,15,7,8.975,135.6666667,8.898333333,0.533083202,8.88235095
2011,2,15,8,10.11333333,121.8333333,10.0775,-1.81897226,9.911979932
2011,2,15,9,9.155,125,9.108,-1.146601021,9.035539281
2011,2,15,10,8.803166667,127.3333333,8.7505,-0.747256575,8.718535305
2011,2,15,11,9.828166667,115.5,9.783833333,-2.816740914,9.369597927
2011,2,15,12,9.2315,111.6666667,9.200166667,-3.231809047,8.613853782
2011,2,15,13,8.897166667,114.3333333,8.865833333,-2.724794291,8.436734958
2011,2,15,14,9.031,114.8333333,8.985333333,-2.686800038,8.574224202
2011,2,15,15,9.032166667,116.6666667,8.974166667,-2.408119583,8.645034843
2011,2,15,16,8.802333333,114.5,8.743166667,-2.662881092,8.32778648
2011,2,15,17,9.168666667,119,9.065166667,-2.074986449,8.82449307
2011,2,15,18,8.9995,118.5,8.866666667,-2.104794205,8.613223504
2011,2,15,19,8.043833333,124.6666667,7.9085,-1.041223274,7.839657285
2011,2,15,20,8.276333333,130.1666667,8.088833333,-0.291531266,8.083578057
2011,2,15,21,7.951333333,140,7.762166667,1.049135154,7.690939266
2011,2,15,22,8.056666667,142.3333333,7.849166667,1.376645933,7.727500459
2011,2,15,23,7.864666667,145.6666667,7.676666667,1.783553391,7.4666022
2011,2,16,0,8.033,154.5,7.8095,2.959311498,7.227085561
2011,2,16,1,8.445833333,159.3333333,8.191,3.731522399,7.291654242
2011,2,16,2,8.906833333,149,8.675,2.502694412,8.306151075
