Ano,Mês,Dia,HORA,Média de Vel 1,Média de Dir 1,Média de Vel_ext 1,VX,VY
2012,3,21,6,9.183833333,155.5,9.261333333,3.745043971,8.47035659
2012,3,21,7,9.256166667,144.3333333,9.302333333,2.042746218,9.075273733
2012,3,21,8,9.702,141.5,9.748833333,1.668047808,9.605069904
2012,3,21,9,9.9655,131.1666667,9.998,-0.084005499,9.997647077
2012,3,21,10,8.695333333,133.6666667,8.732666667,0.307596083,8.727247663
2012,3,21,11,8.659333333,131.6666667,8.6865,0.00281718,8.686499543
2012,3,21,12,7.525,129.6666667,7.548666667,-0.260997983,7.544153266
2012,3,21,13,7.356833333,131.5,7.380166667,-0.019074504,7.380142017
2012,3,21,14,7.435833333,129.5,7.461166667,-0.279662198,7.455923624
2012,3,21,15,9.439666667,121.6666667,9.4945,-1.645670088,9.350791422
2012,3,21,16,10.11033333,114.5,10.23966667,-3.019087464,9.784471595
2012,3,21,17,10.65616667,111,10.74983333,-3.790682548,10.05930626
2012,3,21,18,8.857,114.6666667,8.9405,-2.611176229,8.550689969
2012,3,21,19,8.4135,124.6666667,8.496,-1.032667028,8.433007459
2012,3,21,20,8.596833333,135.6666667,8.673833333,0.607862215,8.652507626
2012,3,21,21,8.830333333,138.3333333,8.922,1.038654907,8.861336241
2012,3,21,22,10.0585,135.6666667,10.1555,0.711697411,10.13053143
2012,3,21,23,10.17533333,139.1666667,10.2805,1.345180066,10.19211317
2012,3,22,0,10.00583333,145.1666667,10.1275,2.367411568,9.846909095
2012,3,22,1,8.989,148.8333333,9.101333333,2.689099003,8.694999424
2012,3,22,2,8.665666667,154.1666667,8.801,3.370633754,8.129971039
2012,3,22,3,8.248,154.5,8.376666667,3.253084539,7.719195906
2012,3,22,4,8.305,156.5,8.437666667,3.546135641,7.656313787
2012,3,22,5,7.386833333,150,7.493166667,2.359242967,7.112068568
2012,3,22,6,6.706,149.8333333,6.775833333,2.114672047,6.43739695
2012,3,22,7,7.975666667,145,8.005833333,1.848798565,7.789435873
2012,3,22,8,7.854833333,133,7.884333333,0.186016526,7.882138667
2012,3,22,9,7.39,126.3333333,7.429,-0.688125568,7.397061863
2012,3,22,10,7.4945,110.3333333,7.5195,-2.733271267,7.005148709
2012,3,22,11,5.9945,88.16666667,6.0155,-4.13938158,4.364832228
2012,3,22,12,4.447333333,62.33333333,4.4595,-4.172018357,1.57524699
2012,3,22,13,5.254,76.66666667,5.272166667,-4.317725146,3.025391038
2012,3,22,14,5.058,84.33333333,5.070833333,-3.727514665,3.437875087
2012,3,22,15,7.799166667,78.5,7.830333333,-6.265740893,4.696233721
2012,3,22,16,9.4145,92.83333333,9.472,-5.937091646,7.380360885
2012,3,22,17,8.6105,105.8333333,8.685333333,-3.78214028,7.818595143
2012,3,22,18,9.692,118.3333333,9.775166667,-2.251223666,9.512406392
2012,3,22,19,9.257166667,131,9.345833333,-0.105710447,9.34523547
2012,3,22,20,9.621833333,139.3333333,9.7145,1.299130207,9.627241087
2012,3,22,21,9.588333333,142,9.689,1.741051609,9.531288491
2012,3,22,22,9.5165,139.5,9.6225,1.314560769,9.532283894
2012,3,22,23,9.651666667,138.8333333,9.763333333,1.221176245,9.686661259
2012,3,23,0,8.563333333,141.3333333,8.674833333,1.459415741,8.551189335
2012,3,23,1,8.595666667,146.6666667,8.720166667,2.259676825,8.422301784
2012,3,23,2,8.393833333,143.6666667,8.514,1.772860938,8.327374142
2012,3,23,3,8.588333333,143.3333333,8.716666667,1.76543163,8.536013645
2012,3,23,4,7.978,148.5,8.097833333,2.347554584,7.750089817
2012,3,23,5,6.3785,145.5,6.485166667,1.552635136,6.296563414
2012,3,23,6,6.250166667,144.1666667,6.325166667,1.371019294,6.174790641
2012,3,23,7,8.946833333,134.5,8.989166667,0.447253837,8.978033269
2012,3,23,8,9.922,133.5,9.963,0.321968212,9.957796216
2012,3,23,9,8.8465,134.5,8.876166667,0.441631549,8.865173223
2012,3,23,10,9.501333333,120.1666667,9.535333333,-1.898009221,9.344524748
2012,3,23,11,8.709,123,8.740666667,-1.314291138,8.641289984
2012,3,23,12,8.3205,120.5,8.348666667,-1.614176589,8.191133564
2012,3,23,13,7.839,120,7.861666667,-1.587270071,7.699764705
2012,3,23,14,7.937333333,123.3333333,7.971666667,-1.15279037,7.887873212
2012,3,23,15,8.162333333,121.6666667,8.189666667,-1.41950492,8.065708022
2012,3,23,16,7.937166667,123.3333333,7.976,-1.153417017,7.892160996
2012,3,23,17,8.799666667,115.5,8.844666667,-2.459886444,8.495709925
2012,3,23,18,9.102833333,116.8333333,9.16,-2.342163162,8.855499519
2012,3,23,19,8.747,112.5,8.8125,-2.890595343,8.324939328
2012,3,23,20,9.106833333,127.6666667,9.195833333,-0.638493772,9.173640302
2012,3,23,21,9.166,129,9.259333333,-0.427793649,9.249445733
2012,3,23,22,9.2715,135.3333333,9.362333333,0.601767554,9.342973897
2012,3,23,23,9.450166667,143.6666667,9.553166667,1.989245481,9.3437624
2012,3,24,0,9.000666667,148.8333333,9.111333333,2.692053624,8.704552969
2012,3,24,1,8.692166667,151.3333333,8.803833333,2.9655964,8.289313563
2012,3,24,2,8.354,150.1666667,8.456,2.68572874,8.018154222
2012,3,24,3,8.385333333,149.5,8.487166667,2.601807965,8.078526682
2012,3,24,4,8.440166667,146.1666667,8.532333333,2.139004582,8.259865102
2012,3,24,5,8.407666667,146.5,8.500833333,2.178947922,8.216833533
2012,3,24,6,9.2755,140.6666667,9.345333333,1.46492568,9.229802157
2012,3,24,7,9.279833333,136.5,9.329833333,0.789124058,9.296401091
2012,3,24,8,9.837333333,128.8333333,9.886,-0.485471024,9.874072811
2012,3,24,9,9.772333333,123.8333333,9.808833333,-1.333713408,9.717737386
2012,3,24,10,8.686666667,130.3333333,8.713333333,-0.199925055,8.711039418
2012,3,24,11,8.431833333,126.5,8.458666667,-0.758997677,8.424545347
2012,3,24,12,8.3145,129,8.337166667,-0.385188309,8.328263805
2012,3,24,13,8.099166667,127.8333333,8.134,-0.541161468,8.115978084
2012,3,24,14,8.886833333,106.3333333,8.919666667,-3.813965754,8.063133304
2012,3,24,15,9.1135,106.6666667,9.145333333,-3.862296575,8.289739859
2012,3,24,16,10.631,106.1666667,10.669,-4.58999958,9.63117152
2012,3,24,17,9.977833333,106.3333333,10.03433333,-4.290586757,9.070761305
2012,3,24,18,9.799166667,115.3333333,9.874666667,-2.773930251,9.47704346
2012,3,24,19,9.002833333,122.3333333,9.060833333,-1.466567384,8.941357883
2012,3,24,20,7.2845,126.3333333,7.346666667,-0.680499283,7.31508249
2012,3,24,21,8.086,128.5,8.167,-0.448505523,8.154675456
2012,3,24,22,8.0495,127.1666667,8.129166667,-0.635178732,8.104313585
2012,3,24,23,7.515166667,129,7.599333333,-0.351099417,7.591218368
2012,3,25,0,7.2815,133.6666667,7.364666667,0.259410179,7.360096567
2012,3,25,1,6.648,132.3333333,6.7295,0.080481853,6.729018719
2012,3,25,2,7.487,135.6666667,7.582,0.531346538,7.563358702
2012,3,25,3,7.110666667,146.5,7.206333333,1.847139501,6.965580792
2012,3,25,4,6.854833333,151.1666667,6.938,2.318072916,6.539295218
2012,3,25,5,6.263333333,145.8333333,6.341666667,1.554074779,6.148299578
2012,3,25,6,6.422,140.3333333,6.478,0.978218922,6.403715464
2012,3,25,7,8.757,142,8.7975,1.580854735,8.654299773
2012,3,25,8,8.2725,130.1666667,8.3035,-0.214668235,8.300724655
2012,3,25,9,7.467166667,128.5,7.4865,-0.411134639,7.475202376
2012,3,25,10,7.774,129,7.795,-0.36013948,7.786676092
2012,3,25,11,8.0365,133,8.071666667,0.190436316,8.069419855
2012,3,25,12,7.673833333,127.6666667,7.701833333,-0.534760955,7.68324589
2012,3,25,13,7.282333333,124.3333333,7.313,-0.931090999,7.25348458
2012,3,25,14,7.327333333,124.6666667,7.371166667,-0.895946419,7.316514064
2012,3,25,15,9.944,120.3333333,9.986,-1.959239292,9.791913878
2012,3,25,16,9.9935,110.5,10.0485,-3.625294311,9.371744417
2012,3,25,17,10.91283333,115.5,10.98533333,-3.055250532,10.5519189
2012,3,25,18,10.1695,112.8333333,10.24566667,-3.304323906,9.698202361
2012,3,25,19,8.874833333,116.5,8.941833333,-2.336632285,8.631137406
2012,3,25,20,7.783833333,122.8333333,7.867,-1.205541133,7.774082555
2012,3,25,21,7.2205,128.5,7.3095,-0.401414365,7.29846948
2012,3,25,22,7.1405,134.3333333,7.2265,0.338556282,7.218565086
2012,3,25,23,6.4305,134.5,6.510333333,0.323920078,6.502270057
2012,3,26,0,6.868666667,129.3333333,6.962666667,-0.281215452,6.956985337
2012,3,26,1,6.4955,129.8333333,6.5865,-0.208581885,6.583196476
2012,3,26,2,6.0685,142.1666667,6.166,1.125630444,6.062385018
2012,3,26,3,6.6,145,6.7015,1.547586999,6.520358635
2012,3,26,4,7.666166667,149.5,7.7575,2.378122886,7.383991995
2012,3,26,5,7.184666667,144.8333333,7.272666667,1.658896754,7.08094217
2012,3,26,6,7.289333333,146.6666667,7.338833333,1.901728744,7.088152261
2012,3,26,7,8.8685,145.8333333,8.9075,2.18285221,8.635896739
2012,3,26,8,9.960833333,132,10.009,0.061475699,10.00881121
2012,3,26,9,10.057,132.8333333,10.11266667,0.209180663,10.11050299
2012,3,26,10,9.36,129.1666667,9.398,-0.40688995,9.389187642
2012,3,26,11,7.932,129.3333333,7.958166667,-0.321422746,7.951673039
2012,3,26,12,7.537166667,121.3333333,7.5605,-1.353749264,7.438314539
2012,3,26,13,7.415166667,117.3333333,7.443166667,-1.840311703,7.212072023
2012,3,26,14,7.7525,121.8333333,7.778666667,-1.325976389,7.664818441
2012,3,26,15,8.266166667,117.1666667,8.296666667,-2.074714281,8.033071544
2012,3,26,16,10.66083333,103.8333333,10.71,-4.997439898,9.472575915
2012,3,26,17,9.967,108.8333333,10.02016667,-3.885348855,9.236222408
2012,3,26,18,10.11816667,118,10.18383333,-2.402954248,9.896275672
2012,3,26,19,9.663833333,124.5,9.754166667,-1.213752259,9.678355895
2012,3,26,20,9.140333333,133.5,9.212666667,0.297720146,9.20785479
2012,3,26,21,8.938833333,130.6666667,9.005333333,-0.154244591,9.004012275
2012,3,26,22,8.318,129.5,8.407666667,-0.315139259,8.401758508
2012,3,26,23,7.632666667,125.5,7.7045,-0.825140535,7.6601869
2012,3,27,0,6.886333333,128.8333333,6.956166667,-0.341595929,6.947774242
2012,3,27,1,6.857,137.6666667,6.934333333,0.727071772,6.89611089
2012,3,27,2,7.674,141.6666667,7.758166667,1.349669314,7.639865364
2012,3,27,3,7.757166667,142.6666667,7.840666667,1.498565794,7.696125931
2012,3,27,4,7.295166667,141.5,7.381333333,1.262963112,7.272482791
2012,3,27,5,6.747833333,135.6666667,6.806333333,0.47698782,6.789599109
2012,3,27,6,6.244,133.1666667,6.298333333,0.166913094,6.29612125
2012,3,27,7,9.230333333,127.5,9.266833333,-0.670311826,9.2425582
2012,3,27,8,9.518833333,132.6666667,9.555333333,0.169862038,9.553823423
2012,3,27,9,8.670833333,130.1666667,8.702333333,-0.22497917,8.699424683
2012,3,27,10,8.367833333,126,8.401833333,-0.826892442,8.361043729
2012,3,27,11,7.28,121.8333333,7.302333333,-1.244779086,7.195456701
2012,3,27,12,7.102333333,118.1666667,7.124,-1.660818087,6.927702309
2012,3,27,13,8.109,115.1666667,8.137833333,-2.308738864,7.803464373
2012,3,27,14,8.215833333,113.8333333,8.2595,-2.526914986,7.863462399
2012,3,27,15,7.7555,111.1666667,7.786,-2.724349305,7.293813602
2012,3,27,16,8.935,107.8333333,8.964666667,-3.619760717,8.201376762
2012,3,27,17,8.782166667,108.3333333,8.84,-3.498712466,8.1181655
2012,3,27,18,8.318166667,113.3333333,8.3705,-2.630319847,7.946489021
2012,3,27,19,7.838166667,117.5,7.899833333,-1.930947396,7.660209452
2012,3,27,20,7.928166667,120.3333333,8.002666667,-1.570112055,7.847128259
2012,3,27,21,6.689833333,120.3333333,6.7575,-1.325812089,6.626162431
2012,3,27,22,6.296166667,128,6.372333333,-0.40545932,6.359420952
2012,3,27,23,6.196166667,131.5,6.2635,-0.016188409,6.26347908
2012,3,28,0,6.8165,138.5,6.880333333,0.820848801,6.831192723
2012,3,28,1,7.1165,136.3333333,7.185833333,0.5869526,7.16182151
2012,3,28,2,6.588333333,138.5,6.674333333,0.796272252,6.626664013
2012,3,28,3,6.621333333,135.5,6.714,0.451032917,6.69883313
2012,3,28,4,6.857833333,147.3333333,6.9515,1.879355973,6.692635757
2012,3,28,5,7.156333333,149.6666667,7.288166667,2.25441523,6.93072762
2012,3,28,6,6.594,138.8333333,6.666333333,0.833810301,6.613982196
2012,3,28,7,8.190833333,130.5,8.213,-0.164559916,8.211351231
2012,3,28,8,8.9005,132,8.9275,0.05483308,8.927331605
2012,3,28,9,8.8065,126.6666667,8.841,-0.767687505,8.807606763
2012,3,28,10,7.915166667,129.6666667,7.936333333,-0.274401704,7.931588143
2012,3,28,11,6.648666667,124.5,6.676833333,-0.830826642,6.624940033
2012,3,28,12,6.461666667,131.8333333,6.487166667,0.020974258,6.48713276
2012,3,28,13,6.533333333,136.6666667,6.557333333,0.57362779,6.532195006
2012,3,28,14,6.749333333,130.5,6.778,-0.135807514,6.776639309
2012,3,28,15,8.298333333,126.8333333,8.329666667,-0.699145558,8.300273626
2012,3,28,16,9.465666667,116.5,9.508166667,-2.484623497,9.177792733
2012,3,28,17,10.234,111.5,10.28466667,-3.542529733,9.655301735
2012,3,28,18,9.318,113.8333333,9.384,-2.870945,8.934043363
2012,3,28,19,9.202,118.6666667,9.262,-2.080569719,9.025290779
2012,3,28,20,8.1075,118.8333333,8.174,-1.812989544,7.970404313
2012,3,28,21,7.368,123.5,7.446,-1.055336815,7.370833074
2012,3,28,22,6.429,129.3333333,6.519166667,-0.263302911,6.51384722
2012,3,28,23,7.069333333,141.8333333,7.19,1.271417356,7.076693996
2012,3,29,0,8.2395,137.1666667,8.377166667,0.805620151,8.338339016
2012,3,29,1,6.583166667,136,6.699333333,0.508360408,6.680017725
2012,3,29,2,6.258666667,140.6666667,6.3665,0.997979313,6.287794489
2012,3,29,3,7.318166667,147,7.4585,1.974614904,7.192365274
2012,3,29,4,7.101333333,147.3333333,7.2375,1.956676812,6.967985513
2012,3,29,5,7.024333333,145,7.166,1.65485465,6.972303213
2012,3,29,6,6.680833333,144.3333333,6.752666667,1.482852076,6.587841592
2012,3,29,7,7.954,129.1666667,7.988833333,-0.345879548,7.981342328
2012,3,29,8,8.865333333,125,8.901333333,-1.030514343,8.841480379
2012,3,29,9,8.974666667,122.5,9.0015,-1.431118645,8.887007464
2012,3,29,10,8.601833333,120.8333333,8.630166667,-1.619314492,8.47688606
2012,3,29,11,8.501333333,120.3333333,8.533,-1.674162716,8.367154128
2012,3,29,12,8.755833333,121.1666667,8.787666667,-1.598622702,8.641035291
2012,3,29,13,9.038666667,115.3333333,9.071833333,-2.548403279,8.706537816
2012,3,29,14,10.253,117.1666667,10.29183333,-2.573637635,9.964849352
2012,3,29,15,10.2805,115.5,10.32016667,-2.870253798,9.912995674
2012,3,29,16,11.04316667,118.3333333,11.10116667,-2.556601844,10.802763
2012,3,29,17,11.4785,112.6666667,11.5475,-3.75595705,10.91959445
2012,3,29,18,10.451,113.5,10.52433333,-3.278056489,10.00079685
2012,3,29,19,10.94616667,120.1666667,11.024,-2.194328497,10.80340217
2012,3,29,20,8.579166667,123.1666667,8.652666667,-1.276170114,8.558038928
2012,3,29,21,7.8295,128.3333333,7.908166667,-0.457258569,7.894936012
2012,3,29,22,7.3045,136,7.395333333,0.561174446,7.374011008
2012,3,29,23,7.403666667,133.1666667,7.5035,0.198851401,7.500864642
2012,3,30,0,7.962333333,137.3333333,8.062166667,0.798666923,8.022509739
2012,3,30,1,8.015166667,138.6666667,8.1075,0.990665451,8.046747058
2012,3,30,2,7.992333333,142.3333333,8.0995,1.501757658,7.959059253
2012,3,30,3,8.673666667,142,8.7755,1.576901475,8.632657875
2012,3,30,4,8.066333333,142.6666667,8.171,1.561701526,8.020369651
2012,3,30,5,8.039666667,138,8.152166667,0.901914037,8.102121477
2012,3,30,6,8.612,136.3333333,8.678833333,0.708903693,8.649832575
2012,3,30,7,10.92183333,132.6666667,10.96866667,0.194986403,10.96693343
2012,3,30,8,11.06066667,131.1666667,11.107,-0.093323572,11.10660793
2012,3,30,9,11.4165,122.5,11.462,-1.822305384,11.31621169
2012,3,30,10,11.115,122.6666667,11.15033333,-1.740724616,11.01361935
2012,3,30,11,10.64933333,126.3333333,10.68233333,-0.989471893,10.63640873
2012,3,30,12,10.28233333,117.8333333,10.32366667,-2.465121037,10.02503226
2012,3,30,13,10.6235,117.6666667,10.663,-2.576257567,10.3470994
2012,3,30,14,10.66616667,121.5,10.7155,-1.887994967,10.54786307
2012,3,30,15,10.7395,124.6666667,10.7795,-1.310220601,10.69957673
2012,3,30,16,10.96166667,118,11.00733333,-2.597265443,10.69652276
2012,3,30,17,10.67316667,116,10.74616667,-2.898542547,10.34787656
2012,3,30,18,9.0165,112,9.091333333,-3.056888651,8.561995886
2012,3,30,19,8.5365,120.1666667,8.617666667,-1.715347564,8.445221224
2012,3,30,20,8.063833333,132.1666667,8.161333333,0.07386692,8.160999047
2012,3,30,21,8.203666667,134.5,8.313833333,0.413652789,8.303536359
2012,3,30,22,8.183833333,137.5,8.3,0.846248992,8.256746493
2012,3,30,23,8.756166667,138,8.879666667,0.982400917,8.825155441
2012,3,31,0,9.207333333,137.1666667,9.344,0.898599132,9.300691136
2012,3,31,1,8.540166667,138.1666667,8.646666667,0.981616639,8.590766743
2012,3,31,2,7.718833333,143.3333333,7.805,1.58078706,7.64324128
2012,3,31,3,8.060833333,148.8333333,8.173,2.414811693,7.808112031
2012,3,31,4,7.480833333,146.3333333,7.594333333,1.925231112,7.346249651
2012,3,31,5,6.895333333,148.3333333,7.008166667,2.012142126,6.713097951
2012,3,31,6,8.202,145.6666667,8.266,2.002327457,8.019815506
2012,3,31,7,9.498333333,141.8333333,9.5525,1.689181404,9.401963754
2012,3,31,8,9.8615,135.1666667,9.900833333,0.607636404,9.882169736
2012,3,31,9,9.208666667,128.1666667,9.2485,-0.561613536,9.23143231
2012,3,31,10,8.641,125.3333333,8.671,-0.953725138,8.618390184
2012,3,31,11,8.401333333,122.8333333,8.428333333,-1.29156,8.328785958
2012,3,31,12,8.080333333,120.1666667,8.115166667,-1.61532488,7.952776595
2012,3,31,13,7.810666667,122.5,7.842,-1.246773584,7.742255461
2012,3,31,14,8.971,104.8333333,8.998833333,-4.05943969,8.031186136
2012,3,31,15,9.257833333,100.5,9.293166667,-4.80690679,7.953401399
2012,3,31,16,9.308833333,104.8333333,9.3495,-4.217627994,8.344145514
2012,3,31,17,9.093,107.6666667,9.145,-3.716896939,8.355579103
2012,3,31,18,8.9385,113.3333333,8.981333333,-2.822266211,8.52638035
2012,3,31,19,8.460166667,112.1666667,8.500833333,-2.835037497,8.014158081
2012,3,31,20,8.345833333,117.6666667,8.395,-2.028292439,8.14629086
2012,3,31,21,6.9075,117.6666667,6.9565,-1.680740483,6.750407668
2012,3,31,22,6.480666667,118.1666667,6.5435,-1.525486125,6.36319765
2012,3,31,23,6.712166667,122.3333333,6.753333333,-1.093080298,6.6642844
2012,4,1,0,6.893833333,125.5,6.954833333,-0.744852345,6.914832006
2012,4,1,1,6.578666667,131.1666667,6.644,-0.055824418,6.643765471
2012,4,1,2,5.797,135.1666667,5.857333333,0.359477717,5.846291948
2012,4,1,3,5.750333333,147.6666667,5.811333333,1.603632173,5.585692344
2012,4,1,4,6.557166667,153.5,6.624666667,2.465760406,6.148677424
2012,4,1,5,6.460166667,155.1666667,6.530833333,2.606105963,5.988321612
2012,4,1,6,6.614166667,153,6.662166667,2.425663438,6.204886911
2012,4,1,7,8.4235,153.3333333,8.475,3.131576317,7.875205062
2012,4,1,8,8.734166667,146.1666667,8.768166667,2.198126579,8.488167426
2012,4,1,9,7.850166667,146.6666667,7.885333333,2.043344545,7.615984824
2012,4,1,10,7.695166667,134.6666667,7.723833333,0.40673572,7.713116582
2012,4,1,11,6.775333333,136.1666667,6.803166667,0.535969858,6.782021307
2012,4,1,12,6.870833333,136,6.8895,0.522790681,6.869636101
2012,4,1,13,6.383166667,139.1666667,6.401,0.837556306,6.345967258
2012,4,1,14,7.074,130,7.096833333,-0.204108744,7.093897587
2012,4,1,15,8.848666667,121.3333333,8.8855,-1.590997829,8.741901175
2012,4,1,16,9.593,119.1666667,9.642166667,-2.083893727,9.414285154
2012,4,1,17,9.976166667,112.5,10.0425,-3.294048651,9.486888306
2012,4,1,18,10.25166667,117.3333333,10.32716667,-2.553376342,10.0065299
2012,4,1,19,9.641833333,127.8333333,9.708833333,-0.645936377,9.687322173
2012,4,1,20,9.457,132,9.513,0.058429246,9.512820561
2012,4,1,21,8.1975,130.8333333,8.253166667,-0.117356855,8.25233224
2012,4,1,22,8.732666667,136,8.802666667,0.66796605,8.7772867
2012,4,1,23,8.165666667,139.6666667,8.216333333,1.146131293,8.13600126
2012,4,2,0,8.839,142.6666667,8.910333333,1.703008342,8.746073559
2012,4,2,1,8.234166667,139.5,8.2965,1.133411631,8.218715856
2012,4,2,2,8.882333333,145,8.952666667,2.067452144,8.710676328
2012,4,2,3,8.9815,146.6666667,9.054833333,2.346399767,8.745536852
2012,4,2,4,9.289666667,145.8333333,9.386166667,2.300153202,9.099968129
2012,4,2,5,9.179333333,149.6666667,9.286833333,2.87265364,8.831372171
2012,4,2,6,8.460833333,144.1666667,8.512666667,1.845173551,8.310284493
2012,4,2,7,9.838166667,146.8333333,9.8835,2.58889107,9.538407376
2012,4,2,8,9.851666667,143.1666667,9.8925,1.975391086,9.693264997
2012,4,2,9,9.0905,135.1666667,9.134,0.560574118,9.116781924
2012,4,2,10,9.304166667,130.3333333,9.338333333,-0.214265509,9.335874878
2012,4,2,11,9.557666667,121.8333333,9.588666667,-1.634514776,9.44832736
2012,4,2,12,10.679,130.8333333,10.711,-0.152306299,10.70991708
2012,4,2,13,10.46616667,132,10.49983333,0.064490418,10.49963528
2012,4,2,14,9.920333333,122.6666667,9.958333333,-1.554636571,9.836234437
2012,4,2,15,10.351,116.8333333,10.396,-2.658201772,10.0504119
2012,4,2,16,9.650833333,120.6666667,9.687333333,-1.845346199,9.509948712
2012,4,2,17,8.2875,117,8.321333333,-2.104310474,8.050867399
2012,4,2,18,7.309,116,7.365166667,-1.98659202,7.092188109
2012,4,2,19,8.219666667,123.8333333,8.262,-1.12338948,8.185269701
2012,4,2,20,8.265333333,130.6666667,8.341666667,-0.142877216,8.340442967
2012,4,2,21,8.426666667,128,8.4975,-0.54067959,8.480281353
2012,4,2,22,7.7145,127.5,7.798333333,-0.564088602,7.777905041
2012,4,2,23,8.103,129.1666667,8.182666667,-0.354271636,8.174993908
2012,4,3,0,7.701333333,135.1666667,7.799666667,0.478683081,7.784963881
2012,4,3,1,8.227166667,132.1666667,8.3235,0.075334665,8.323159072
2012,4,3,2,8.78,135.3333333,8.886333333,0.571172472,8.86795817
2012,4,3,3,8.217333333,138.3333333,8.3185,0.968398436,8.261939646
2012,4,3,4,8.212833333,140.8333333,8.311166667,1.326686882,8.204595863
2012,4,3,5,7.812333333,144.3333333,7.909666667,1.736923532,7.71660051
2012,4,3,6,8.624166667,146,8.693333333,2.154876774,8.422027697
2012,4,3,7,10.18916667,136.8333333,10.2305,0.924593472,10.18863372
2012,4,3,8,11.3495,129.8333333,11.41016667,-0.361338202,11.40444379
2012,4,3,9,9.8845,131.8333333,9.917666667,0.032065724,9.91761483
2012,4,3,10,9.5585,118,9.590166667,-2.262874007,9.319372185
2012,4,3,11,8.426666667,123.8333333,8.449833333,-1.1489293,8.371358601
2012,4,3,12,7.634333333,126.8333333,7.657166667,-0.642699675,7.630146689
2012,4,3,13,7.189,125.6666667,7.213833333,-0.75172412,7.174559373
2012,4,3,14,7.870166667,113.1666667,7.899166667,-2.504012785,7.491779095
2012,4,3,15,10.41283333,101.6666667,10.46433333,-5.229227306,9.064074902
2012,4,3,16,11.17466667,104.3333333,11.22416667,-5.15052678,9.972662198
2012,4,3,17,10.95,102.5,11.01966667,-5.367332631,9.624177573
2012,4,3,18,8.824166667,110.5,8.886333333,-3.206008228,8.287848415
2012,4,3,19,8.039333333,116,8.1115,-2.187899052,7.810859747
2012,4,3,20,8.577666667,117.5,8.664,-2.117731797,8.401196822
2012,4,3,21,9.2685,121.1666667,9.361,-1.702921569,9.20480196
2012,4,3,22,9.091333333,121.6666667,9.186666667,-1.592313712,9.047617448
2012,4,3,23,8.201333333,122,8.310166667,-1.392752119,8.192625438
2012,4,4,0,7.999833333,128.3333333,8.1145,-0.46918898,8.100924142
2012,4,4,1,7.4525,131.6666667,7.558166667,0.002451243,7.55816627
2012,4,4,2,7.163166667,132.3333333,7.262,0.086850319,7.261480636
2012,4,4,3,6.618166667,136.5,6.716166667,0.568058239,6.692100159
2012,4,4,4,6.376166667,139.8333333,6.474166667,0.921753657,6.408213809
2012,4,4,5,5.646666667,136.6666667,5.720666667,0.500437176,5.698735803
2012,4,4,6,6.412666667,134.3333333,6.461333333,0.302708779,6.454238595
2012,4,4,7,8.153833333,125.5,8.18,-0.87606588,8.132952021
2012,4,4,8,8.766333333,131.1666667,8.798666667,-0.073928424,8.79835608
2012,4,4,9,9.204333333,129.8333333,9.243,-0.29270817,9.238364083
2012,4,4,10,8.313833333,126.8333333,8.345166667,-0.700446541,8.315718931
2012,4,4,11,8.350166667,126.8333333,8.3875,-0.703999764,8.357902882
2012,4,4,12,8.467833333,114.3333333,8.495833333,-2.528535672,8.110837896
2012,4,4,13,8.547833333,116.5,8.574666667,-2.240686246,8.276728436
2012,4,4,14,9.1365,114.1666667,9.166166667,-2.753484174,8.742821985
2012,4,4,15,9.447,114.8333333,9.493166667,-2.746166729,9.087286815
2012,4,4,16,10.31666667,115.6666667,10.36233333,-2.853015514,9.961839916
2012,4,4,17,9.631833333,116.1666667,9.689166667,-2.586288954,9.337615335
2012,4,4,18,9.556666667,119.3333333,9.6225,-2.05230537,9.401092964
2012,4,4,19,8.503666667,123.3333333,8.573333333,-1.239797964,8.483215513
2012,4,4,20,8.89,132.3333333,8.972,0.107301165,8.97135834
2012,4,4,21,9.241833333,133.8333333,9.330666667,0.355783331,9.323881095
2012,4,4,22,8.989,139.1666667,9.078833333,1.187944713,9.000777858
2012,4,4,23,9.040333333,141,9.138833333,1.485041569,9.017368032
2012,4,5,0,8.543166667,146,8.637333333,2.140995666,8.367775371
2012,4,5,1,8.656333333,145.8333333,8.762166667,2.147237145,8.494994841
2012,4,5,2,8.979,145.3333333,9.091333333,2.150900395,8.833230964
2012,4,5,3,8.941,143.3333333,9.052166667,1.833382182,8.864560403
2012,4,5,4,9.792166667,148.6666667,9.910333333,2.900574548,9.476358692
2012,4,5,5,8.376833333,148.6666667,8.477,2.481063918,8.105791191
2012,4,5,6,8.831833333,150,8.9005,2.802345519,8.447825747
2012,4,5,7,9.9715,140.6666667,10.021,1.57083966,9.897115931
2012,4,5,8,10.1455,134.3333333,10.19766667,0.477753285,10.18646933
2012,4,5,9,9.981833333,127,10.01616667,-0.811664363,9.983225717
2012,4,5,10,8.851,133.6666667,8.875833333,0.312638931,8.870325488
2012,4,5,11,8.636666667,126.3333333,8.666,-0.802705098,8.628743856
2012,4,5,12,7.7915,126.3333333,7.8205,-0.724389017,7.786878759
2012,4,5,13,8.203666667,125.1666667,8.228,-0.928784666,8.175410879
2012,4,5,14,9.176166667,121.3333333,9.211,-1.649280401,9.06214076
2012,4,5,15,10.37666667,116.5,10.4225,-2.723552216,10.06035633
2012,4,5,16,10.69883333,114.3333333,10.75183333,-3.199967919,10.26460546
