"n","alpha","phi","RSN","sigma2","phi.hat.mean","phi.hat.sd","sigma2.hat.mean","sigma2.hat.sd","phi0.hat.mean","phi0.hat.sd","beta.hat.mean","beta.hat.sd","beta0.hat.mean","beta0.hat.sd","RMSE.arima","RMSE.qr","diffrmse.mean","diffrmse.sd","diff.intercept.mean","diff.intercept.sd","diff.lag.mean","diff.lag.sd"
20,0.95,0.25,0.01,0.0133333333333333,0.239707560270804,0.0800155848239774,0.0124942143266703,0.00430650853508337,1.01368203118378,0.101842270028833,0.262112698841168,0.253353045573353,1.17786225259785,0.322029656293007,0.121491209038886,0.131413843259719,1.08167368074884,0.185692047830755,0.0169594990130722,0.297401446941651,-0.0224051385703639,0.185692047830755
20,0.95,0.25,0.05,0.0666666666666667,0.209707286011659,0.144886250458382,0.062135277120963,0.0218652194847418,1.05200982127394,0.189929535258471,0.235893162239667,0.403795162717237,1.44156093889187,0.518575172928876,0.273628429456301,0.301176783286244,1.10067796641117,0.188155923423571,0.0142589096504726,0.475974085179947,-0.0261858762280078,0.188155923423571
20,0.95,0.25,0.1,0.133333333333333,0.19982959451251,0.175063945168528,0.126808359073596,0.04447807755906,1.0705515280022,0.237036942556242,0.252880748147746,0.435570736988571,1.59911027625644,0.558664974772725,0.390188102222619,0.427273656287855,1.09504532263795,0.178838062981707,0.0483237609532718,0.502120835365667,-0.0530511536352355,0.178838062981707
20,0.95,0.25,0.5,0.666666666666667,0.165981962504883,0.210931310163569,0.624561942795192,0.213205064508369,1.11295042907552,0.339089829361336,0.186569177128843,0.524234383462841,2.38273371501085,0.766393991288618,0.886813419872816,0.99094587171536,1.11742318001624,0.220301778640157,0.0112339967304413,0.646669419276194,-0.0205872146239595,0.220301778640157
20,0.95,0.25,1,1.33333333333333,0.155608170656732,0.217359674094161,1.2650946078553,0.437083781903797,1.11022858891322,0.399079608890398,0.172551379491162,0.562235306197952,2.95501002146101,0.887815955529873,1.2432072272771,1.40767495950532,1.13229309532606,0.245289181648072,-0.0221281759352608,0.740020467918645,-0.0169432088344302,0.245289181648072
20,0.95,0.5,0.01,0.02,0.490564313737388,0.0628636478830315,0.0186943229226175,0.00614099355158611,1.01899281049579,0.117004989775439,0.530846277010606,0.173065550196647,1.18099983214128,0.313492568860908,0.148795523785456,0.160975064313372,1.08185421320522,0.199865339981349,0.0598413278364348,0.294830900207843,-0.0402819632732187,0.199865339981349
20,0.95,0.5,0.05,0.1,0.461521663283427,0.123383624914279,0.0945914716317924,0.0332351214648363,1.06980245550708,0.227043962048421,0.486935457569786,0.328993053334838,1.54365416929691,0.607370942283698,0.341470668493992,0.375238990731814,1.09889084291413,0.20130910002326,0.0245080051342984,0.563553525267502,-0.0254137942863594,0.20130910002326
20,0.95,0.5,0.1,0.2,0.430529573068794,0.151900641240994,0.189688182940671,0.0664947640445649,1.12095570728668,0.286939250272043,0.446460068468318,0.383588703089055,1.8128189388011,0.708294079753722,0.482564147256201,0.531910803060188,1.10225926663754,0.224276223408608,0.0138793222172718,0.637444146211297,-0.0159304953995242,0.224276223408608
20,0.95,0.5,0.5,1,0.387798504334467,0.199832628272252,0.939625776139499,0.315694614441827,1.19718042048356,0.436540742430324,0.415921299695962,0.487001197958577,2.73863604623273,0.980128923762057,1.08267912632799,1.22200682080015,1.12868789199317,0.239514733794349,0.0309783903195005,0.871903037682269,-0.0281227953614946,0.239514733794349
20,0.95,0.5,1,2,0.376048779445213,0.211508431869281,1.86394456580894,0.638925966396231,1.2143366608083,0.549854835132652,0.41150125802585,0.522480185843359,3.4131689053401,1.18653141624638,1.53266488769947,1.73282390710535,1.13059542305188,0.238127974950599,0.0138642075937989,0.974979767145938,-0.0354524785806371,0.238127974950599
20,0.95,0.7,0.01,0.0333333333333333,0.691382976138471,0.0454133503436853,0.0313104870992675,0.0103975118347459,1.02211681442795,0.127853453388335,0.734370391967301,0.105140051071926,1.20062388647872,0.284476946661044,0.193504627690445,0.210056330733494,1.08553647135265,0.233083059326313,0.108521697577406,0.252699941855838,-0.0429874158288304,0.233083059326313
20,0.95,0.7,0.05,0.166666666666667,0.659342257468173,0.0960451931039561,0.155397097940423,0.0532040771256944,1.11619574383519,0.273676800838899,0.685473300755116,0.254282270839806,1.70370027019347,0.716431138737911,0.443217467886259,0.49078014074846,1.10731227063101,0.251073951005402,0.0514277498094049,0.640154621043361,-0.0261310432869429,0.251073951005402
20,0.95,0.7,0.1,0.333333333333333,0.633972268026615,0.124001054562638,0.315430946018361,0.112675758291711,1.18129032543255,0.358194402623321,0.680311087920117,0.312339824715703,1.98980090078344,0.868851045169231,0.639091058094823,0.710714648956629,1.11207102642825,0.26896838034591,0.100630111066578,0.773823813555474,-0.0463388198935019,0.26896838034591
20,0.95,0.7,0.5,1.66666666666667,0.566218825455609,0.177980215192387,1.55821964163437,0.527513445985433,1.33954821555438,0.590586309158062,0.610864684969826,0.41187832542363,3.26131116863555,1.26226060036851,1.43765764176272,1.60528686048401,1.11659884373846,0.241165145263938,0.101710564794274,1.08134827435491,-0.0446458595142161,0.241165145263938
20,0.95,0.7,1,3.33333333333333,0.548634307411197,0.194888045568755,3.06995688711285,1.04250714346034,1.3833808699535,0.758748874056224,0.603630489285855,0.449800557435375,4.09312695809485,1.53863490877856,2.04662161427769,2.31921635686432,1.13319254555163,0.292075982250399,0.131096265319921,1.31882152286227,-0.0549961818746587,0.292075982250399
20,0.95,0.9,0.01,0.1,0.893672178367779,0.0280494176835978,0.0929236027115453,0.0317021557680503,1.03645232886855,0.170984107416713,0.903673238095888,0.0652564518376591,1.48087575762984,0.384270464892966,0.351571642160363,0.415849880730399,1.18283112419151,0.44017457089761,0.0497268878108974,0.34107406793208,-0.0100010597281097,0.44017457089761
20,0.95,0.9,0.05,0.5,0.867361173699596,0.0669435216796053,0.470850911379167,0.166274972799091,1.19752297565329,0.397960633564998,0.890853171059958,0.152299715449636,2.1958711272274,0.871507593573208,0.795037994125686,0.945628184063949,1.18941257028083,0.466662066488947,0.113110190273284,0.787223595784684,-0.0234919973603624,0.466662066488947
20,0.95,0.9,0.1,1,0.840205314951129,0.100175459419391,0.924933000602289,0.311288641193883,1.33656762398125,0.551311807801614,0.861304458947999,0.211069149153418,2.80326494692636,1.14374221182552,1.15900357648474,1.36865261540915,1.18088730973572,0.441512900407077,0.093252191913311,1.01875350448777,-0.0210991439968703,0.441512900407077
20,0.95,0.9,0.5,5,0.740838780051748,0.170853835086788,4.57377140836531,1.55812902716973,1.75197596503918,1.16800429370966,0.764315799188813,0.375044775545647,5.12363348288227,2.23990406021889,2.75654391692389,3.27078547189528,1.18655300639841,0.420031777745466,0.0960293998817479,1.84071836416248,-0.0234770191370658,0.420031777745466
20,0.95,0.9,1,10,0.708281424024673,0.191889320249869,8.96100106214495,3.16471376484343,1.95854031805642,1.71299364229424,0.740662865864601,0.395940997502598,6.67522420224107,2.87222525657936,3.97665440875377,4.59685910811268,1.15596142777549,0.401503913975789,0.131597234009656,2.34197333156782,-0.0323814418399284,0.401503913975789
50,0.05,0.25,0.01,0.0133333333333333,0.24018847676101,0.0723845911241154,0.0131658854240564,0.00270220466433425,1.01196110458196,0.0946539099353639,0.224585379034883,0.165912662237345,0.849083314755524,0.219401282439764,0.118122948159142,0.121755194224892,1.0307497071683,0.0665109765989571,-0.0248583771939512,0.199405841511131,0.0156030977261266,0.0665109765989571
50,0.05,0.25,0.05,0.0666666666666667,0.230886637306776,0.111522553253543,0.0646549626335016,0.0132937179672494,1.02497688741521,0.148769563603445,0.224061641930375,0.247495234758538,0.620967802078294,0.33254594996946,0.26620823000099,0.279489819046933,1.04989172966551,0.0788830873931762,-0.0120249232514295,0.298041205090926,0.00682499537640108,0.0788830873931762
50,0.05,0.25,0.1,0.133333333333333,0.218262260487964,0.120137439890711,0.131245625992636,0.0270096803921978,1.03999818178077,0.159238589615152,0.211965474437383,0.265671418851552,0.464267613220294,0.358860711957757,0.371936023916309,0.389621147772697,1.04754883291533,0.0804343401088563,-0.0170033589315286,0.324824795709373,0.00629678605058097,0.0804343401088563
50,0.05,0.25,0.5,0.666666666666667,0.217021704839174,0.134894354432735,0.656455284229755,0.137870445218086,1.03644220711542,0.212802934520277,0.233603039168409,0.298406687942226,-0.294991068578211,0.469203101990211,0.839003889848352,0.883579032941665,1.05312864890456,0.0899171411009754,0.00596025009648233,0.383302652102105,-0.0165813343292341,0.0899171411009754
50,0.05,0.25,1,1.33333333333333,0.221237209282972,0.134881624555101,1.3142046114477,0.267057385233451,1.04269761668733,0.253335843245451,0.229047290749064,0.302071444245002,-0.821943299828927,0.536506418667466,1.18535058098459,1.24493952033752,1.05027115210374,0.0927225464767372,-0.0112789184249456,0.427025407381938,-0.00781008146609199,0.0927225464767372
50,0.05,0.5,0.01,0.02,0.488916920033571,0.0576288595778913,0.0193426153153569,0.00380660135751518,1.02082964754587,0.112934970497451,0.463715266227864,0.119276568359804,0.847843531337304,0.232115076287858,0.144032171226654,0.148044337016162,1.02785603907334,0.0611278178523236,-0.0546683524178438,0.211287844925239,0.0252016538057061,0.0611278178523236
50,0.05,0.5,0.05,0.1,0.469948573009072,0.0977392363931686,0.0972314323368832,0.0194526210903827,1.05793605635605,0.191735574850102,0.459410556150627,0.218137708883223,0.573435844179794,0.432376308701996,0.325498874228601,0.340437934043765,1.04589588781396,0.0804590714853692,-0.025835843497712,0.374622775969092,0.0105380168584449,0.0804590714853692
50,0.05,0.5,0.1,0.2,0.463540675705756,0.109706334186332,0.198441443950939,0.0414297516115683,1.07117021162421,0.220076486411462,0.451262495730971,0.228084216565453,0.37071063763585,0.463762778943873,0.457900759119262,0.479042665833535,1.0461713729301,0.0850022708836365,-0.0283339637588633,0.400950166095206,0.0122781799747842,0.0850022708836365
50,0.05,0.5,0.5,1,0.453585514824515,0.124918247093122,0.97949268422065,0.194860492384497,1.0899942601116,0.290825968696889,0.465394938567054,0.259998960981629,-0.542604010318053,0.593571954990611,1.03105022524389,1.08272223444503,1.05011589924139,0.088659712780813,0.0126947449035918,0.497179669416,-0.0118094237425396,0.088659712780813
50,0.05,0.5,1,2,0.453691408682349,0.125039437557551,1.95983010150866,0.414533664281978,1.09572011569157,0.342812749867849,0.457396015456638,0.272810804501987,-1.19223065986293,0.709158970066194,1.46141522609341,1.53747124941864,1.05204271993836,0.0955287018726196,-0.00199004655731741,0.556610848632972,-0.0037046067742886,0.0955287018726196
50,0.05,0.7,0.01,0.0333333333333333,0.691148710887851,0.0393294699798681,0.0330097112467969,0.00682682128906186,1.02889970042357,0.123503057443043,0.669115069193318,0.0781893986916133,0.810177483142973,0.250412685297282,0.187459244510205,0.192079226451414,1.02464526064468,0.0586118625489262,-0.0785259879069747,0.208108089266272,0.0220336416945333,0.0586118625489262
50,0.05,0.7,0.05,0.166666666666667,0.670740746804546,0.0726599774013401,0.163881858128818,0.0344378189049726,1.08782769126338,0.233278767313911,0.659045613874416,0.152291030550507,0.472505650830225,0.499021544924108,0.418459589029485,0.435462655688684,1.04063251770292,0.0812711741585696,-0.0469258848103182,0.417810298647272,0.0116951329301298,0.0812711741585696
50,0.05,0.7,0.1,0.333333333333333,0.664410174537731,0.0843418384112016,0.325073127274632,0.0661693379899616,1.10675334454722,0.275381333282824,0.650791051473656,0.17155131751287,0.225424382289689,0.563288807804727,0.591188224754503,0.612666817513956,1.03633122558957,0.0745274963102873,-0.0515812683846099,0.467468592107049,0.0136191230640753,0.0745274963102873
50,0.05,0.7,0.5,1.66666666666667,0.643681830363183,0.111607481942282,1.619361710499,0.345162993278715,1.17122935132279,0.41795406612271,0.642123544394173,0.227732938190849,-0.892510623994497,0.824906941898977,1.33782509720146,1.41239227506334,1.05573761324845,0.108302543197215,-0.0175497526882632,0.676624847652587,0.00155828596901016,0.108302543197215
50,0.05,0.7,1,3.33333333333333,0.640057439374305,0.112094028340227,3.26850831016185,0.659963868991263,1.18519593081984,0.460520376385029,0.635457316673441,0.233413955794014,-1.74621765169476,0.921347611385404,1.89641202463047,2.00098098384395,1.05514042194172,0.102718989497106,-0.0269986751977122,0.714247197018631,0.00460012270086407,0.102718989497106
50,0.05,0.9,0.01,0.1,0.894587574715189,0.0170626300774356,0.0976703649559659,0.0205380109211484,1.04220075917083,0.143611856145201,0.88981928573312,0.0351327417128939,0.57177017941602,0.294840990135776,0.324087922066006,0.337544920325906,1.0415226774701,0.0908402956051177,-0.0407844380336343,0.24809723437988,0.00476828898206901,0.0908402956051177
50,0.05,0.9,0.05,0.5,0.879414866800137,0.0412810362842847,0.487321418652827,0.100478853446171,1.16716362354381,0.337872067419678,0.873342520952084,0.0749413868293215,0.0789098334013579,0.635478643417018,0.729519218751074,0.762641557862339,1.04540296987373,0.108394884654176,-0.053877030092503,0.49798561845449,0.0060723458480526,0.108394884654176
50,0.05,0.9,0.1,1,0.869491039887669,0.054185365803024,0.975743781113371,0.194406995623714,1.24449117203534,0.448196954743148,0.862959910746452,0.101850317328399,-0.313530610189564,0.851146030763486,1.03598396586544,1.09145176697494,1.05354117721616,0.114798002267806,-0.0587427854074518,0.674469464060752,0.00653112914121691,0.114798002267806
50,0.05,0.9,0.5,5,0.837205544078553,0.0809609156518496,4.92800880271993,1.02479365342809,1.49649966494456,0.778063587596548,0.84208944274862,0.152188925947744,-2.16054931547499,1.4969719309009,2.35980892025726,2.50962692407987,1.06348734532551,0.156227648110146,0.0255578677125555,1.13580856623641,-0.00488389867006663,0.156227648110146
50,0.05,0.9,1,10,0.824836948074081,0.0872213383645823,9.71463980514943,1.95623410273169,1.57934933469032,0.985606022551432,0.827113890904894,0.180110622328326,-3.52257597795088,1.82848699761163,3.34790216280857,3.59469627223894,1.07371604587851,0.155444844243349,0.00109123153465087,1.42382685055115,-0.00227694283081281,0.155444844243349
50,0.1,0.25,0.01,0.0133333333333333,0.240458657065657,0.0719809381562889,0.013081632607054,0.00267549841996146,1.01320055405687,0.0942171846865966,0.216778871409563,0.13195752854866,0.8975722443066,0.173158955368603,0.117113568282638,0.119286599233447,1.01855490343838,0.0414421601324884,-0.0301842678745105,0.141358156203161,0.0236797856560942,0.0414421601324884
50,0.1,0.25,0.05,0.0666666666666667,0.223808049290401,0.108187666364822,0.0656403936807151,0.0134898578030656,1.03323022383472,0.141434350303899,0.207751283543949,0.19277175934222,0.72759412902866,0.255165249569128,0.261301055217981,0.267227397165,1.02268013017427,0.0488050340719101,-0.0209645680241441,0.209637044346846,0.0160567657464523,0.0488050340719101
50,0.1,0.25,0.1,0.133333333333333,0.222794534978906,0.124550120216609,0.130203322175521,0.0278759883640858,1.03372965525546,0.166743969199126,0.220477212904059,0.216645826386293,0.576303612056098,0.293366915584956,0.373392958978452,0.382506999775263,1.02440871092413,0.0539372408833151,-0.00236918090017627,0.235330620354439,0.00231732207484725,0.0539372408833151
50,0.1,0.25,0.5,0.666666666666667,0.222515231741271,0.137265044947232,0.650088953932887,0.131725146078061,1.03087525634979,0.216097182439053,0.217480921393147,0.24782012290746,0.000943725828012624,0.38037279793796,0.832219361740992,0.858176890676394,1.03119072942631,0.0595107666765122,0.00200581805751305,0.287212122677428,0.00503431034812371,0.0595107666765122
50,0.1,0.25,1,1.33333333333333,0.218054637054379,0.136947603279273,1.3082065798285,0.276430739357898,1.04338258076329,0.252282336321059,0.22946757689427,0.243155718808405,-0.433776044082317,0.446214116253699,1.18158571331865,1.2166588295246,1.0296830909604,0.0602854661909838,0.019422954348394,0.324092622524676,-0.0114129398398903,0.0602854661909838
50,0.1,0.5,0.01,0.02,0.488399965288081,0.0578624386760493,0.0195243413777578,0.00394597352990921,1.0215712676968,0.112761717806605,0.463518031506521,0.093338023513473,0.88986793524101,0.182980832327521,0.143648024510545,0.145791126482113,1.01491911899847,0.040603589176854,-0.0464478507980991,0.142531188360843,0.0248819337815608,0.040603589176854
50,0.1,0.5,0.05,0.1,0.471476228487804,0.0963966183827996,0.0992168064824949,0.0206893342092536,1.05555469806535,0.189837737575955,0.456596074543969,0.167275334865758,0.682129629994295,0.330764009537978,0.321452836775253,0.328374117638846,1.02153124835676,0.0523925444841247,-0.0280821017997844,0.263407481209604,0.0148801539438349,0.0523925444841247
50,0.1,0.5,0.1,0.2,0.463868535557497,0.106231960492033,0.194395211452488,0.038825274604368,1.07051546731254,0.210553377181426,0.468113543672903,0.186054348182786,0.503742799501279,0.367884457735385,0.458568132651184,0.469660130301715,1.02418833072068,0.0494896615938158,0.00454532627558578,0.300682209762095,-0.00424500811540655,0.0494896615938158
50,0.1,0.5,0.5,1,0.449148250146391,0.124156177269966,0.980620600625911,0.206616242596584,1.1050363613737,0.287502865114734,0.448583189636171,0.217216028410081,-0.154655034818801,0.492287408474271,1.03027724790714,1.05894446965343,1.02782476445494,0.0633398946243042,-0.00236570978964185,0.368110493029094,0.000565060510220103,0.0633398946243042
50,0.1,0.5,1,2,0.449114273414215,0.123603851058308,1.95621178654731,0.407273724403547,1.09472175627772,0.32671485974073,0.456702366980474,0.229485882940334,-0.712961867472478,0.579545518048216,1.44996452897166,1.49843726899084,1.03343029367315,0.0708106486624009,0.0249330225672005,0.434611094490512,-0.0075880935662597,0.0708106486624009
50,0.1,0.7,0.01,0.0333333333333333,0.691558268608589,0.0411521574734227,0.0326074868866934,0.00656372339329862,1.02729147836589,0.132353838161028,0.67786747065436,0.066810122303986,0.839982215236193,0.21146956301759,0.185479614254757,0.188303527040113,1.01522492267791,0.0441741624499575,-0.0429379965144589,0.163483181602711,0.0136907979542288,0.0441741624499575
50,0.1,0.7,0.05,0.166666666666667,0.674917980622247,0.0706485303482252,0.162594784030901,0.0331143210095967,1.0753423643988,0.226737800623458,0.663112747901529,0.119009229993426,0.594768675775139,0.385852603525617,0.414922438487793,0.422999828342815,1.01946722834383,0.0454959530153441,-0.0334801526378315,0.302685412212985,0.0118052327207177,0.0454959530153441
50,0.1,0.7,0.1,0.333333333333333,0.666020585852246,0.0846606468043786,0.327028246718258,0.0660861297548838,1.10283804139858,0.277122775275231,0.665164576032989,0.142598974552752,0.375270266126011,0.471032616158229,0.589061432610973,0.599508520179889,1.01773514100662,0.0553602622915867,-0.00157226550536646,0.367418915091047,0.00085600981925674,0.0553602622915867
50,0.1,0.7,0.5,1.66666666666667,0.645071403764151,0.106753418704537,1.63829356534534,0.332110824625844,1.17544671874341,0.401155554157973,0.654790500958901,0.192270455961778,-0.491634383970507,0.695472038082371,1.3287933363037,1.36667239557314,1.02850635853941,0.0726286999967925,0.0351616855713971,0.541565395021884,-0.0097190971947493,0.0726286999967925
50,0.1,0.7,1,3.33333333333333,0.638370792321627,0.110079409063729,3.23170368992664,0.668955827007976,1.17954466373524,0.466113515855568,0.641925941224901,0.201406565901669,-1.12716972087961,0.796625928525484,1.87448505628362,1.93793320327396,1.03384830771398,0.0805760261180928,0.0151423946339892,0.579063478468401,-0.00355514890327366,0.0805760261180928
50,0.1,0.9,0.01,0.1,0.894272367280213,0.0185083774725428,0.0975015303211724,0.0199730750157122,1.04682571485193,0.15501940475006,0.89309457880247,0.0304571565257517,0.65334207867064,0.254544233769703,0.320662075260674,0.327969072544034,1.02278722008962,0.0671074949386656,-0.0045791274321581,0.195026040858599,0.0011777884777431,0.0671074949386656
50,0.1,0.9,0.05,0.5,0.882121136358649,0.0398327456559404,0.488663436775878,0.0971207819252193,1.14468635271657,0.329691874439218,0.881620098245874,0.0631438057858565,0.255594776246844,0.523807988156706,0.725126949925419,0.742703498967319,1.02423927154232,0.0659305886413397,-0.00237429233240583,0.387314872732086,0.00050103811277524,0.0659305886413397
50,0.1,0.9,0.1,1,0.866274029125827,0.0529347128655936,0.976030529190183,0.205378124492521,1.27772472641781,0.432966394459734,0.862165729969313,0.0888574827232521,0.0492183776906122,0.734559230352991,1.04021514954684,1.07128153781225,1.02986534879726,0.0881569000637648,-0.0305983370452871,0.5635425344863,0.00410829915651382,0.0881569000637648
50,0.1,0.9,0.5,5,0.833308038082826,0.0844087375075298,4.9042131739489,1.00973518049091,1.50334342659197,0.801509859809409,0.839012974841452,0.132339704345279,-1.37281985977366,1.25528848395373,2.36247021754073,2.43785482878405,1.03190923241428,0.100532281348097,0.0530633318562157,0.912944068955122,-0.00570493675862591,0.100532281348097
50,0.1,0.9,1,10,0.824271664933728,0.0885931338038274,9.77487224350054,2.00096620737185,1.56286167118559,0.960608303915067,0.825615464177098,0.146341342081223,-2.46422535768323,1.49554088005758,3.33691932962478,3.47347816030741,1.04092362361603,0.117291211705271,0.0413416175331431,1.05326334506119,-0.00134379924337,0.117291211705271
50,0.5,0.25,0.01,0.0133333333333333,0.239608309156246,0.0736059745165549,0.0132018247180033,0.00272558965919111,1.01438544412293,0.0965308706431332,0.242313198981217,0.0874458158523672,1.0097330394432,0.114610585889659,0.116880145682212,0.117661520522787,1.00668526579955,0.0258096432879628,0.00465240467972079,0.0584463880830225,-0.00270488982497091,0.0258096432879628
50,0.5,0.25,0.05,0.0666666666666667,0.229464068592574,0.10993631072728,0.06567772581739,0.0138055715071504,1.02469495509232,0.147485717718796,0.226378911749594,0.140585824761549,1.02821410310144,0.188226856143482,0.260812285983987,0.263300207931817,1.00953912864359,0.029833124889469,-0.00351914800912333,0.110470846187238,0.00308515684298043,0.029833124889469
50,0.5,0.25,0.1,0.133333333333333,0.228599579891394,0.122148156748146,0.130136147597115,0.0263921448976345,1.02559275031234,0.16764999422076,0.22641259879338,0.157216868879473,1.0284439644529,0.214035004489415,0.368601088517792,0.372240621284348,1.00987390672445,0.0281743501295106,-0.00285121414055991,0.123951228156016,0.00218698109801333,0.0281743501295106
50,0.5,0.25,0.5,0.666666666666667,0.218940531119248,0.140160153895339,0.649102029050357,0.138633628632364,1.03761462742683,0.221743262996098,0.216925678789562,0.174005036907548,1.03851603548381,0.267839166446407,0.829634202010444,0.838300448395514,1.01044586441117,0.0317746284787482,-0.000901408056982152,0.15403967104561,0.00201485232968656,0.0317746284787482
50,0.5,0.25,1,1.33333333333333,0.218715071472556,0.142436323093869,1.30870113498964,0.263383235835807,1.04054861530598,0.253734313871229,0.218795041616935,0.177302926040285,1.04167022161786,0.314277857964862,1.17734068281056,1.18944266664191,1.01027908404767,0.0309812033231799,-0.00112160631187728,0.182652972346523,-7.99701443784976e-05,0.0309812033231799
50,0.5,0.5,0.01,0.02,0.487143467406648,0.0575386097429352,0.0195331928572122,0.00401040437801714,1.02467111750352,0.111957422047885,0.488079648928017,0.0675583833101144,1.02360209344667,0.132617981722542,0.141708200248547,0.14255523349981,1.00597730582829,0.0265030009540771,0.00106902405684405,0.0743305363612536,-0.00093618152136846,0.0265030009540771
50,0.5,0.5,0.05,0.1,0.473993770778824,0.0948671827932366,0.0980158250743679,0.0194709254182089,1.05007185339736,0.189516028143004,0.47375761229526,0.117842854273099,1.0479722065969,0.233411672838935,0.320794278982377,0.323359920240554,1.00799777747382,0.0291406150485509,0.00209964680046238,0.133015335981018,0.000236158483563663,0.0291406150485509
50,0.5,0.5,0.1,0.2,0.460081470897769,0.108992626804453,0.196090225795963,0.0412807828245676,1.07985966647008,0.219646185373297,0.46285049951479,0.133790991749987,1.07298023613705,0.270198468508872,0.455878625614905,0.460211309830559,1.00950403017867,0.029368780538818,0.00687943033303317,0.157203628765315,-0.00276902861702166,0.029368780538818
50,0.5,0.5,0.5,1,0.45489880628802,0.127348619008317,0.98857882869925,0.200773418512619,1.08226028108854,0.296630694525432,0.456971346733232,0.153528313295182,1.07831393816709,0.352832209252601,1.01882963680487,1.0280739650858,1.0090734779859,0.031637448730888,0.0039463429214544,0.200867377725165,-0.0020725404452125,0.031637448730888
50,0.5,0.5,1,2,0.450738252968848,0.128499623036742,1.97108811611656,0.40016008353529,1.08797253540191,0.322956006103354,0.451633076188181,0.159080147629057,1.09040703874239,0.396514807817296,1.43699090413736,1.45067065563063,1.00951972030852,0.0327181407426576,-0.00243450334048044,0.23673095957439,-0.000894823219333746,0.0327181407426576
50,0.5,0.7,0.01,0.0333333333333333,0.69047374759848,0.0407909680759785,0.0323548512734236,0.00664856582039591,1.0292416733617,0.127318299089213,0.690983304484765,0.0470105559353914,1.0277840018543,0.147882844450954,0.183853430589011,0.184992986106646,1.00619817380608,0.0256165875214967,0.0014576715074011,0.0827981830511642,-0.000509556886284934,0.0256165875214967
50,0.5,0.7,0.05,0.166666666666667,0.673724979364889,0.0730188055954529,0.162356354635639,0.0347491258091569,1.08022342935662,0.23464406541375,0.672729703000621,0.0903276928920304,1.08128104218385,0.289595728946195,0.413517727687064,0.417455867859442,1.0095235098974,0.0322701337123767,-0.00105761282722347,0.172437202005552,0.000995276364267467,0.0322701337123767
50,0.5,0.7,0.1,0.333333333333333,0.663887342648836,0.0866500810979518,0.327828784336962,0.0661891209539276,1.11405427965455,0.281704428568645,0.661875422234879,0.10414199653542,1.12080727292217,0.340192778754679,0.585957195911913,0.592112200802085,1.01050418858769,0.0363757692602773,-0.00675299326761967,0.203795012062618,0.0020119204139575,0.0363757692602773
50,0.5,0.7,0.5,1.66666666666667,0.641282958057761,0.112335468654361,1.61207650394059,0.335346159516012,1.17822465954126,0.410091541293062,0.639816813758948,0.137940002409545,1.19150673175881,0.516040314542581,1.32149856445712,1.33732522692016,1.01197629939881,0.0389624133836268,-0.013282072217545,0.281275900699891,0.00146614429881277,0.0389624133836268
50,0.5,0.7,1,3.33333333333333,0.639643457902083,0.112234762959223,3.27506739778293,0.648248122316907,1.18290179065613,0.467246704104255,0.642005913736133,0.135676016790111,1.18298033341327,0.560373416233707,1.86283205998634,1.88022901646953,1.00933898275474,0.038949753681265,-7.85427571320355e-05,0.313864894797075,-0.00236245583405065,0.038949753681265
50,0.5,0.9,0.01,0.1,0.895611558916146,0.0183731247952626,0.0992444411872348,0.0208880262961233,1.03590201506207,0.149083676858433,0.895410741474623,0.0225822178608249,1.03559920900952,0.182733235828032,0.321145362388176,0.324199405965653,1.00950984798524,0.0363400003077524,0.000302806052543102,0.105339944546355,0.000200817441522967,0.0363400003077524
50,0.5,0.9,0.05,0.5,0.881415413779529,0.0391238154972544,0.49493963442343,0.102588110593517,1.15068382625994,0.322716424855569,0.881707137973503,0.0478868124169361,1.1503751959517,0.393509046029572,0.723964767140102,0.731654217844036,1.01062130514211,0.041663494411408,0.000308630308238948,0.223853224677293,-0.000291724193973963,0.041663494411408
50,0.5,0.9,0.1,1,0.868504504167299,0.0537431859811662,0.985169575723427,0.201534377614249,1.24684092607593,0.447676542200644,0.867002132396587,0.0650117848246829,1.26375952930137,0.54523692191578,1.02703906579668,1.03542259655647,1.00816281584507,0.0409757164822255,-0.0169186032254422,0.292189077009647,0.00150237177071135,0.0409757164822255
50,0.5,0.9,0.5,5,0.835259144497316,0.0847977087372546,4.86035970916937,0.993179699848093,1.48516757992805,0.796060302319571,0.831943929105126,0.103520886964835,1.5170487815206,0.955343909152339,2.33777790100035,2.38364566615046,1.01962024071255,0.0630859786740489,-0.0318812015925478,0.502210371260427,0.00331521539218979,0.0630859786740489
50,0.5,0.9,1,10,0.821377720015283,0.0906971172161372,9.63521927241076,2.01363387815388,1.60521322690874,0.997521618341471,0.822124829823557,0.108029706432841,1.59875285070266,1.14610629138848,3.29361067815124,3.33033808351756,1.01115110708438,0.0563948157700867,0.00646037620607508,0.579835368330819,-0.000747109808274441,0.0563948157700867
50,0.9,0.25,0.01,0.0133333333333333,0.240430039900657,0.0721836809810489,0.0129925669616134,0.00263518097922149,1.0129957340091,0.0949994967218981,0.261411137281717,0.142394494362172,1.13184076308645,0.188343303738355,0.11713577872123,0.119180199877117,1.01745343035413,0.0473291862979415,0.0264767671244398,0.160923633270248,-0.02098109738106,0.0473291862979415
