,,,,,129.8556495,,,
Ano,Mês,Dia,HORA,Média de Vel 1,Média de Dir 1,Média de Vel_ext 1,VX,VY
2012,3,19,1,6.655833333,121.8333333,6.9445,-0.969166021,6.876539644
2012,3,19,2,6.250166667,123.8333333,6.5385,-0.685992039,6.502414719
2012,3,19,3,6.583666667,130.1666667,6.937,0.037655757,6.936897797
2012,3,19,4,6.4825,134.5,6.801333333,0.550707154,6.779001161
2012,3,19,5,6.894,132.5,7.251166667,0.334541568,7.243445311
2012,3,19,6,6.018,131.8333333,6.277166667,0.216626533,6.273427637
2012,3,19,7,6.823666667,127.8333333,6.941333333,-0.244950959,6.93700998
2012,3,19,8,7.405,118.5,7.499166667,-1.476574592,7.352362081
2012,3,19,9,6.829166667,114,6.926,-1.892284933,6.662487053
2012,3,19,10,6.914,113.6666667,6.992333333,-1.949507626,6.715068537
2012,3,19,11,6.921,98.83333333,7.008333333,-3.611898024,6.005907822
2012,3,19,12,7.744333333,92.66666667,7.821,-4.727371711,6.230569613
2012,3,19,13,8.107,96,8.208166667,-4.572789845,6.81642084
2012,3,19,14,8.798,91.83333333,8.917333333,-5.492795109,7.024815703
2012,3,19,15,9.1905,92,9.3435,-5.733865033,7.377247728
2012,3,19,16,9.992333333,92,10.14383333,-6.225008961,8.009158387
2012,3,19,17,9.447833333,92.83333333,9.657,-5.81473115,7.710158925
2012,3,19,18,9.089166667,100,9.339666667,-4.649440713,8.100128055
2012,3,19,19,8.846833333,106.6666667,9.111166667,-3.587660042,8.37508528
2012,3,19,20,9.5935,115,9.888333333,-2.535217182,9.557814078
2012,3,19,21,8.6935,124,8.981333333,-0.916298472,8.934469517
2012,3,19,22,8.342333333,128.8333333,8.657,-0.154456778,8.655621994
2012,3,19,23,7.812,125.8333333,8.090833333,-0.567531588,8.070904034
2012,3,20,0,6.871333333,127.8333333,7.153166667,-0.252426292,7.148711376
2012,3,20,1,6.895666667,136.1666667,7.191666667,0.790547085,7.148083992
2012,3,20,2,7.071333333,140.3333333,7.439666667,1.352922303,7.315616266
2012,3,20,3,6.450333333,139,6.822666667,1.084274152,6.735957988
2012,3,20,4,7.189333333,140,7.577333333,1.334586178,7.458877943
2012,3,20,5,7.391,138.3333333,7.770666667,1.14558422,7.68575938
2012,3,20,6,7.320333333,140.1666667,7.642833333,1.368001439,7.519406454
2012,3,20,7,8.741833333,134.3333333,8.9095,0.695571791,8.882306577
2012,3,20,8,9.3445,118.6666667,9.489833333,-1.841461568,9.309455193
2012,3,20,9,9.345166667,113.1666667,9.463666667,-2.717741135,9.065035571
2012,3,20,10,8.516333333,113.3333333,8.636666667,-2.456171049,8.280050416
2012,3,20,11,7.6325,113.8333333,7.734,-2.134674777,7.433567084
2012,3,20,12,7.128666667,113.1666667,7.215666667,-2.072168728,6.911726428
2012,3,20,13,6.28,109.6666667,6.363333333,-2.196099172,5.972366326
2012,3,20,14,7.6155,99.83333333,7.709,-3.857100018,6.674688042
2012,3,20,15,8.563166667,98,8.670833333,-4.576301253,7.364836558
2012,3,20,16,9.589833333,100,9.735333333,-4.846410131,8.443282771
2012,3,20,17,10.09433333,102.3333333,10.3605,-4.787525515,9.188011738
2012,3,20,18,10.05516667,107.5,10.35533333,-3.938698724,9.577034026
2012,3,20,19,9.822833333,110.1666667,10.1045,-3.404349733,9.513743908
2012,3,20,20,9.422833333,113.8333333,9.719833333,-2.682788085,9.342259262
2012,3,20,21,9.124166667,117.1666667,9.451,-2.075993596,9.220176332
2012,3,20,22,9.280666667,121.8333333,9.612833333,-1.341555394,9.518760099
2012,3,20,23,8.242666667,124.1666667,8.509333333,-0.843516698,8.467421883
2012,3,21,0,7.693833333,131.1666667,7.977666667,0.182525588,7.97557834
2012,3,21,1,7.785666667,135.1666667,8.086666667,0.748518449,8.051949945
2012,3,21,2,8.370666667,142.5,8.666833333,1.897157655,8.456641937
2012,3,21,3,8.1835,143.5,8.484333333,2.001406733,8.244894371
2012,3,21,4,8.663,147,8.9935,2.651104657,8.593874932
2012,3,21,5,8.317333333,146.1666667,8.661333333,2.432546395,8.312725975
2012,3,21,6,8.104833333,148,8.3625,2.604183647,7.946674385
2012,3,21,7,9.904833333,139,10.0805,1.602016649,9.952387799
2012,3,21,8,10.45983333,132.1666667,10.68116667,0.430706551,10.67247925
2012,3,21,9,10.1655,123,10.337,-1.233910597,10.26309084
2012,3,21,10,9.243166667,119.3333333,9.358833333,-1.70909592,9.201453825
2012,3,21,11,8.269666667,120,8.376833333,-1.433833346,8.253208989
2012,3,21,12,7.7865,125.6666667,7.896,-0.576774574,7.874906164
2012,3,21,13,7.301333333,121.8333333,7.371833333,-1.028804144,7.299691002
2012,3,21,14,7.390166667,125.1666667,7.5,-0.613101501,7.474898431
2012,3,21,15,7.548166667,112.1666667,7.661833333,-2.328047069,7.29958128
2012,3,21,16,9.72,102.3333333,9.937,-4.59182868,8.812438843
2012,3,21,17,9.774666667,101.3333333,10.026,-4.787425177,8.809156382
2012,3,21,18,8.491166667,103.5,8.7095,-3.866510314,7.804196835
2012,3,21,19,9.769166667,113.5,10.02066667,-2.82180774,9.615152707
2012,3,21,20,8.289333333,121.8333333,8.586166667,-1.198275035,8.502140611
2012,3,21,21,8.8275,129.3333333,9.11,-0.083046857,9.109621464
2012,3,21,22,9.301666667,122.3333333,9.626333333,-1.26020583,9.543488602
2012,3,21,23,9.287,121.6666667,9.615333333,-1.369594715,9.517291916
2012,3,22,0,7.948333333,128.5,8.219166667,-0.194451833,8.216866141
2012,3,22,1,7.052,129.5,7.324333333,-0.045463707,7.32419223
2012,3,22,2,5.745833333,137.6666667,5.996666667,0.814983447,5.94102795
2012,3,22,3,6.737,139.1666667,7.058333333,1.141993002,6.965337136
2012,3,22,4,6.4455,137.3333333,6.801333333,0.885125682,6.743492243
2012,3,22,5,7.164833333,141.8333333,7.4975,1.555961391,7.334268225
2012,3,22,6,7.282,138.5,7.492166667,1.12607758,7.407058164
2012,3,22,7,8.055666667,136.8333333,8.192166667,0.995206908,8.131491739
2012,3,22,8,8.5855,125.1666667,8.750166667,-0.715298709,8.720880945
2012,3,22,9,8.514166667,114.8333333,8.642333333,-2.240051702,8.34698112
2012,3,22,10,7.897,105.5,8.013,-3.30455623,7.299868295
2012,3,22,11,6.474666667,97.5,6.550666667,-3.505740402,5.533626118
2012,3,22,12,5.9435,94.33333333,6.038833333,-3.508682953,4.914941705
2012,3,22,13,6.587333333,79.33333333,6.7015,-5.172702024,4.2606638
2012,3,22,14,6.474666667,90.83333333,6.5655,-4.13379003,5.100742127
2012,3,22,15,8.020333333,97.83333333,8.169333333,-4.331785163,6.926300918
2012,3,22,16,9.145666667,87,9.350166667,-6.359549808,6.854322938
2012,3,22,17,9.250333333,93.5,9.447166667,-5.600239499,7.608303069
2012,3,22,18,8.721,105.8333333,8.958833333,-3.647073228,8.182881617
2012,3,22,19,9.418,119,9.668666667,-1.820951128,9.495643849
2012,3,22,20,9.527666667,129.1666667,9.869,-0.118672041,9.868286475
2012,3,22,21,8.995,132.5,9.320666667,0.430020518,9.310741618
2012,3,22,22,8.535666667,129,8.835,-0.131936107,8.834014821
2012,3,22,23,8.364,123.5,8.672333333,-0.960024353,8.619032352
2012,3,23,0,8.597833333,125.5,8.917833333,-0.677284684,8.892077193
2012,3,23,1,8.59,133.6666667,8.946833333,0.594658107,8.927049256
2012,3,23,2,8.206166667,130.8333333,8.542333333,0.14575761,8.541089713
2012,3,23,3,8.2725,129.3333333,8.652666667,-0.078877801,8.652307134
2012,3,23,4,7.230666667,136.6666667,7.5675,0.897466909,7.51409405
2012,3,23,5,7.340833333,137,7.691666667,0.956609252,7.6319483
2012,3,23,6,7.125,135.8333333,7.441166667,0.77493127,7.400705567
2012,3,23,7,8.055666667,127.3333333,8.208333333,-0.36123647,8.200380742
2012,3,23,8,9.676333333,125,9.793,-0.828934986,9.757854057
2012,3,23,9,9.3445,119.3333333,9.477,-1.730675337,9.317633384
2012,3,23,10,9.29,112,9.404166667,-2.883504944,8.951187069
2012,3,23,11,8.922333333,119.8333333,9.013,-1.568548054,8.875462016
2012,3,23,12,8.336333333,110.6666667,8.431833333,-2.771417556,7.963357212
2012,3,23,13,7.749,112.1666667,7.855333333,-2.386842019,7.483932586
2012,3,23,14,8.251166667,106.5,8.3775,-3.321154084,7.691062462
2012,3,23,15,8.254166667,101.8333333,8.411,-3.951617556,7.424933649
2012,3,23,16,8.462166667,105,8.615833333,-3.621524055,7.817745682
2012,3,23,17,8.607666667,106.3333333,8.8295,-3.523908414,8.095810012
2012,3,23,18,8.596333333,100.3333333,8.822833333,-4.34756157,7.677310494
2012,3,23,19,8.183,103.5,8.417,-3.736657364,7.542100553
2012,3,23,20,8.997,105.1666667,9.288,-3.879526749,8.438970091
2012,3,23,21,9.078333333,116.8333333,9.384,-2.114501837,9.142665803
2012,3,23,22,9.208666667,123.5,9.511666667,-1.052938267,9.453207064
2012,3,23,23,8.281,129.1666667,8.576333333,-0.103128076,8.575713267
2012,3,24,0,8.2365,135,8.5865,0.769910828,8.551913211
2012,3,24,1,8.8085,138.1666667,9.106666667,1.316336531,9.011028572
2012,3,24,2,9.001666667,136.1666667,9.297333333,1.022013409,9.240989974
2012,3,24,3,8.349333333,134.6666667,8.670666667,0.727204082,8.640117746
2012,3,24,4,7.857,134,8.165666667,0.590128685,8.144314597
2012,3,24,5,7.822166667,132.5,8.086833333,0.373096087,8.078222123
2012,3,24,6,8.018166667,129.5,8.210833333,-0.050966403,8.210675152
2012,3,24,7,8.794166667,127.5,8.982833333,-0.369214728,8.975242346
2012,3,24,8,9.548333333,120.6666667,9.731333333,-1.554009965,9.606451034
2012,3,24,9,9.769333333,111.5,9.935166667,-3.128727575,9.429665978
2012,3,24,10,9.317,113.5,9.441166667,-2.658621233,9.059103773
2012,3,24,11,8.182333333,117.3333333,8.301333333,-1.799893895,8.10385816
2012,3,24,12,8.216,113.8333333,8.353166667,-2.305572044,8.028681767
2012,3,24,13,7.086,116.1666667,7.182833333,-1.699827029,6.978802387
2012,3,24,14,7.624833333,106.1666667,7.708666667,-3.097124106,7.059133379
2012,3,24,15,10.07283333,89.16666667,10.226,-6.666867419,7.753963813
2012,3,24,16,9.9515,88,10.15283333,-6.774541105,7.56211726
2012,3,24,17,9.828166667,92,10.0595,-6.173255771,7.942572218
2012,3,24,18,8.346166667,99.5,8.543833333,-4.317762644,7.372517465
2012,3,24,19,9.023833333,112.5,9.245,-2.757802552,8.824089193
2012,3,24,20,8.563166667,118.5,8.768166667,-1.726438775,8.596519985
2012,3,24,21,8.185166667,117,8.357166667,-1.859432167,8.147683518
2012,3,24,22,7.689,114.1666667,7.929166667,-2.144168204,7.633755743
2012,3,24,23,6.871166667,115.8333333,7.087666667,-1.717340204,6.87646431
2012,3,25,0,7.598833333,123.6666667,7.888166667,-0.850408982,7.842192163
2012,3,25,1,7.373333333,124,7.638666667,-0.779316203,7.598808769
2012,3,25,2,7.453166667,124.6666667,7.732,-0.699290453,7.700312777
2012,3,25,3,6.762333333,131.6666667,7.0015,0.221268058,6.998002765
2012,3,25,4,6.54,139.8333333,6.745333333,1.168727422,6.643312275
2012,3,25,5,6.695,139.8333333,6.948833333,1.203986766,6.843734401
2012,3,25,6,6.9295,129.5,7.116166667,-0.044171572,7.116029574
2012,3,25,7,7.775,129.8333333,7.9135,-0.003082234,7.9134994
2012,3,25,8,8.272666667,129.8333333,8.397666667,-0.003270813,8.39766603
2012,3,25,9,7.88,114.5,7.964166667,-2.108989125,7.679851273
2012,3,25,10,7.384166667,118.6666667,7.487,-1.452820326,7.344690742
2012,3,25,11,7.5965,135.6666667,7.701833333,0.779792124,7.662255603
2012,3,25,12,7.398833333,138,7.5235,1.065835663,7.447620196
2012,3,25,13,8.121666667,139.6666667,8.305833333,1.415305504,8.184361776
2012,3,25,14,9.339166667,111.5,9.529166667,-3.000872307,9.044323234
2012,3,25,15,9.865,103.8333333,10.03366667,-4.401982135,9.016486019
2012,3,25,16,9.493166667,104,9.698,-4.22934962,8.727187737
2012,3,25,17,10.06133333,101.6666667,10.33616667,-4.882611776,9.110238398
2012,3,25,18,10.49316667,104.6666667,10.7565,-4.57802338,9.733652664
2012,3,25,19,7.802666667,103.8333333,8.042333333,-3.528342013,7.22702761
2012,3,25,20,8.063333333,111.5,8.324833333,-2.621610334,7.901266309
2012,3,25,21,7.572666667,118.6666667,7.864333333,-1.526040246,7.714851907
2012,3,25,22,7.854666667,127.3333333,8.160833333,-0.359146066,8.152926762
2012,3,25,23,8.1745,119.6666667,8.469166667,-1.49815738,8.335604867
2012,3,26,0,7.6325,122.1666667,7.9405,-1.062404199,7.869106529
2012,3,26,1,7.716,126.6666667,8.009166667,-0.445546072,7.996764308
2012,3,26,2,7.4425,130.8333333,7.7365,0.132007697,7.735373696
2012,3,26,3,7.905333333,135,8.2285,0.737810662,8.19535525
2012,3,26,4,7.561166667,135.8333333,7.878333333,0.820458287,7.835495154
2012,3,26,5,7.934333333,138.6666667,8.284166667,1.268934328,8.186404769
2012,3,26,6,6.763166667,137.3333333,7.029,0.914754228,6.969222747
2012,3,26,7,9.716333333,133.1666667,9.923833333,0.573160858,9.907267769
2012,3,26,8,9.773666667,129.5,9.9425,-0.061715229,9.942308458
2012,3,26,9,9.400333333,123.5,9.551666667,-1.057366254,9.49296122
2012,3,26,10,8.941833333,117,9.067833333,-2.017552319,8.840536409
2012,3,26,11,8.0435,120.6666667,8.134333333,-1.298982845,8.029945351
2012,3,26,12,7.353166667,113,7.435,-2.15586355,7.115579903
2012,3,26,13,6.852666667,102.6666667,6.926166667,-3.164751833,6.160854692
2012,3,26,14,7.318833333,110.8333333,7.420666667,-2.418665382,7.015436662
2012,3,26,15,7.285833333,107.6666667,7.4005,-2.794893159,6.852442811
2012,3,26,16,9.465,91,9.602,-6.023915142,7.47735584
2012,3,26,17,9.418833333,89.33333333,9.630333333,-6.257252935,7.320526334
2012,3,26,18,8.541,101.1666667,8.787833333,-4.218641791,7.709025628
2012,3,26,19,9.743333333,113,10.01066667,-2.902707651,9.580591603
2012,3,26,20,9.690833333,122.5,9.977333333,-1.277377457,9.895225479
2012,3,26,21,8.8645,127.5,9.1665,-0.376763843,9.158753805
2012,3,26,22,9.5655,128.5,9.919,-0.234667067,9.916223695
2012,3,26,23,8.199166667,128.8333333,8.523,-0.152065972,8.521643324
2012,3,27,0,7.706166667,133.8333333,8.021333333,0.556423262,8.002011097
2012,3,27,1,7.849333333,132.6666667,8.16,0.400181302,8.150181282
2012,3,27,2,8.029666667,134.8333333,8.326166667,0.722442562,8.294765103
2012,3,27,3,8.200666667,134.8333333,8.4995,0.737482301,8.467444721
2012,3,27,4,8.322333333,135.8333333,8.634333333,0.899188957,8.587384429
2012,3,27,5,7.486166667,131.1666667,7.739666667,0.17708025,7.737640642
2012,3,27,6,6.431166667,129.3333333,6.622333333,-0.060369261,6.622058164
2012,3,27,7,8.8345,124.8333333,8.983666667,-0.786463821,8.949175462
2012,3,27,8,8.751666667,121.6666667,8.910833333,-1.269246714,8.819975253
2012,3,27,9,8.765666667,126.6666667,8.881,-0.494045739,8.867247589
2012,3,27,10,8.711833333,125.8333333,8.801,-0.617346236,8.779321422
2012,3,27,11,7.046833333,130.5,7.1205,0.080075728,7.120049728
2012,3,27,12,6.5255,114.5,6.624666667,-1.754276441,6.388170522
2012,3,27,13,6.786,120.6666667,6.879666667,-1.098623404,6.791379835
2012,3,27,14,8.337666667,98.33333333,8.506833333,-4.447632946,7.251536012
2012,3,27,15,7.9335,92.83333333,8.091166667,-4.871902129,6.45999595
2012,3,27,16,8.619166667,86.66666667,8.783333333,-6.011374136,6.403930468
2012,3,27,17,8.887333333,88,9.096666667,-6.069807338,6.775454474
2012,3,27,18,7.199333333,95,7.3875,-4.222036427,6.06214192
2012,3,27,19,6.893333333,97.83333333,7.120833333,-3.775818531,6.037338965
2012,3,27,20,6.5115,109.5,6.769333333,-2.354688419,6.346598792
2012,3,27,21,6.755166667,113.8333333,7.021666667,-1.938062416,6.748904863
2012,3,27,22,7.081333333,118.8333333,7.356833333,-1.406562643,7.221120289
2012,3,27,23,6.483333333,124.5,6.693333333,-0.624740056,6.664113667
2012,3,28,0,6.720333333,129.3333333,6.963166667,-0.063476301,6.962877336
2012,3,28,1,6.562166667,129.3333333,6.808,-0.0620618,6.807717116
2012,3,28,2,6.477666667,131.6666667,6.73,0.212687857,6.726638379
2012,3,28,3,6.977,132,7.268166667,0.271954741,7.263076987
2012,3,28,4,7.358,140.5,7.626166667,1.408645634,7.494940661
2012,3,28,5,6.78,141.3333333,7.091666667,1.411144141,6.949849519
2012,3,28,6,7.600833333,138,7.915166667,1.121322112,7.835336629
2012,3,28,7,8.0395,127.6666667,8.164166667,-0.31183576,8.158209106
2012,3,28,8,8.485666667,122,8.586833333,-1.17362939,8.506250687
2012,3,28,9,8.959,121.8333333,9.071166667,-1.265961049,8.982394298
2012,3,28,10,8.037333333,126.6666667,8.132666667,-0.452416317,8.120073066
2012,3,28,11,7.162666667,124.8333333,7.253333333,-0.634983961,7.225485438
2012,3,28,12,6.129,123.3333333,6.201333333,-0.704410645,6.161196373
2012,3,28,13,6.980833333,113.5,7.072166667,-1.991513669,6.785971903
2012,3,28,14,6.500166667,102.6666667,6.595,-3.013432876,5.866280534
2012,3,28,15,8.1155,99.16666667,8.263333333,-4.217419991,7.106057021
2012,3,28,16,8.591666667,92.5,8.7405,-5.30339217,6.94768823
2012,3,28,17,8.6155,97.66666667,8.791333333,-4.683262431,7.440066853
2012,3,28,18,8.014333333,98.83333333,8.2185,-4.235583911,7.042980277
2012,3,28,19,7.820833333,105,8.055666667,-3.386067196,7.30946745
2012,3,28,20,8.411333333,113.3333333,8.666,-2.46451312,8.308172548
2012,3,28,21,6.867333333,117.1666667,7.1155,-1.562980895,6.941716717
2012,3,28,22,6.274,123,6.511166667,-0.777227198,6.464612072
2012,3,28,23,6.157166667,128.3333333,6.419833333,-0.170551241,6.417567475
2012,3,29,0,6.3085,124,6.577333333,-0.671036277,6.54301338
2012,3,29,1,5.750166667,122.1666667,6.040833333,-0.8082371,5.986519869
2012,3,29,2,5.3755,125.8333333,5.693333333,-0.399358925,5.679309543
2012,3,29,3,5.921166667,126,6.27,-0.421613611,6.255808658
2012,3,29,4,6.739333333,131.5,7.165833333,0.205626391,7.162882461
2012,3,29,5,7.059,128.3333333,7.489666667,-0.198972758,7.487023215
2012,3,29,6,5.8115,128.6666667,6.112333333,-0.126831985,6.111017298
2012,3,29,7,7.089666667,123.1666667,7.208,-0.839586119,7.158935616
2012,3,29,8,8.993166667,113.5,9.133833333,-2.572076534,8.764207532
2012,3,29,9,8.177666667,113.5,8.316333333,-2.341869513,7.979789928
2012,3,29,10,8.573333333,107.1666667,8.700333333,-3.355967772,8.027034348
2012,3,29,11,8.518,111.3333333,8.634333333,-2.742903169,8.187074833
2012,3,29,12,8.57,113.5,8.675333333,-2.442963483,8.324262001
2012,3,29,13,9.037666667,100.1666667,9.171,-4.542319564,7.967093195
2012,3,29,14,9.137333333,107.8333333,9.271166667,-3.47638799,8.594722678
2012,3,29,15,9.943166667,101.8333333,10.1135,-4.751478321,8.927840501
2012,3,29,16,10.84616667,103.1666667,11.09016667,-4.981117381,9.908595582
2012,3,29,17,10.98066667,101.6666667,11.23416667,-5.306810177,9.901730481
2012,3,29,18,10.26116667,104.5,10.5425,-4.514675571,9.526909821
2012,3,29,19,10.49466667,108,10.7695,-4.009156029,9.995438869
2012,3,29,20,9.274666667,115.3333333,9.5165,-2.386329652,9.212448265
2012,3,29,21,8.8285,120,9.098333333,-1.557329985,8.964061175
2012,3,29,22,7.558833333,122.3333333,7.789666667,-1.019763497,7.722628386
2012,3,29,23,7.496166667,123.3333333,7.737833333,-0.878941975,7.687751667
2012,3,30,0,8.099166667,124.8333333,8.372,-0.73291623,8.339857181
2012,3,30,1,7.3195,125.6666667,7.5635,-0.552486637,7.543294424
2012,3,30,2,7.611,130,7.918666667,0.019950205,7.918641536
2012,3,30,3,7.844,131.3333333,8.111833333,0.209184625,8.109135701
2012,3,30,4,7.771333333,130,8.066666667,0.020323074,8.066641066
2012,3,30,5,7.526666667,127,7.833,-0.390238913,7.823273138
2012,3,30,6,8.280333333,123.3333333,8.524666667,-0.968318524,8.469492371
2012,3,30,7,10.447,117.8333333,10.67016667,-2.222517338,10.43613307
2012,3,30,8,11.2135,122.1666667,11.43716667,-1.530242918,11.33433448
2012,3,30,9,11.02583333,118.1666667,11.21233333,-2.271607519,10.97980956
2012,3,30,10,10.44933333,114.8333333,10.5995,-2.747339994,10.23726151
2012,3,30,11,10.326,107.6666667,10.45066667,-3.946827483,9.676723964
2012,3,30,12,9.716833333,116,9.831666667,-2.354453861,9.54558623
2012,3,30,13,9.879666667,115.3333333,10.0425,-2.51822787,9.72164259
2012,3,30,14,9.972166667,111.1666667,10.12033333,-3.242866996,9.586707483
2012,3,30,15,10.32416667,109.1666667,10.52816667,-3.71954826,9.84922607
2012,3,30,16,10.61716667,106.5,10.8395,-4.297182894,9.951330535
2012,3,30,17,10.42683333,102.1666667,10.69333333,-4.968890313,9.468764796
2012,3,30,18,8.9805,105.1666667,9.2355,-3.8575979,8.391269194
2012,3,30,19,8.708833333,107.6666667,8.9675,-3.386690684,8.303395839
2012,3,30,20,8.0105,117,8.2735,-1.840816708,8.066114064
2012,3,30,21,7.772,122.6666667,8.085666667,-1.011860222,8.022103486
2012,3,30,22,7.782666667,122.1666667,8.134666667,-1.08838285,8.061527433
2012,3,30,23,7.901333333,123.1666667,8.254333333,-0.961462775,8.198146626
2012,3,31,0,8.663666667,121.3333333,9.0485,-1.34093895,8.948588435
2012,3,31,1,8.3425,122.5,8.680333333,-1.111325215,8.608899061
2012,3,31,2,7.6285,128.8333333,7.9385,-0.141637418,7.937236364
2012,3,31,3,7.453,139.3333333,7.763,1.278282318,7.657033585
2012,3,31,4,8.220666667,136.8333333,8.541833333,1.037685375,8.478568614
2012,3,31,5,7.479,132.1666667,7.811333333,0.31498361,7.804980062
2012,3,31,6,6.9725,134.5,7.199833333,0.582973886,7.176192686
2012,3,31,7,8.885166667,130.3333333,9.043166667,0.075393414,9.042852382
2012,3,31,8,9.3505,130.3333333,9.523833333,0.079400761,9.523502343
2012,3,31,9,8.948833333,126.8333333,9.081666667,-0.47883005,9.069034747
2012,3,31,10,8.676666667,124.1666667,8.7765,-0.870000505,8.733272661
2012,3,31,11,7.918333333,120.8333333,8.033333333,-1.259780493,7.933939598
2012,3,31,12,7.782666667,111.1666667,7.887166667,-2.527291507,7.471291433
2012,3,31,13,8.205166667,111,8.3115,-2.686152059,7.865470066
2012,3,31,14,7.683666667,105.3333333,7.803166667,-3.238685852,7.099318558
2012,3,31,15,9.3405,89.33333333,9.479,-6.158924984,7.205489854
2012,3,31,16,9.3445,88,9.5435,-6.367959655,7.108268571
2012,3,31,17,9.319166667,91.33333333,9.540833333,-5.942216164,7.464420121
2012,3,31,18,8.393833333,97.16666667,8.5875,-4.637924114,7.227365783
2012,3,31,19,8.499666667,106.8333333,8.691833333,-3.399285855,7.999551385
2012,3,31,20,9.118333333,110.8333333,9.337333333,-3.043376816,8.827437416
2012,3,31,21,7.542833333,114.6666667,7.766,-2.034720064,7.494709485
2012,3,31,22,7.0475,111.6666667,7.2715,-2.269815053,6.908158356
2012,3,31,23,7.1065,113.5,7.318833333,-2.060974707,7.022656521
2012,4,1,0,6.846666667,119.3333333,7.065,-1.290199563,6.946193928
2012,4,1,1,6.1865,122.8333333,6.385333333,-0.780644811,6.337434453
2012,4,1,2,5.702833333,129.8333333,5.8655,-0.002284557,5.865499555
2012,4,1,3,6.664166667,138.5,6.856333333,1.030511412,6.778447684
2012,4,1,4,6.391166667,139.3333333,6.602333333,1.087162947,6.512210237
2012,4,1,5,6.397333333,139.6666667,6.666333333,1.135936381,6.568839216
2012,4,1,6,7.322666667,142.3333333,7.567666667,1.635065061,7.388920153
2012,4,1,7,8.270333333,146.3333333,8.424166667,2.389446402,8.07818853
2012,4,1,8,9.0715,141.6666667,9.291833333,1.901892136,9.095107091
2012,4,1,9,8.476666667,133.6666667,8.596333333,0.571361857,8.577324315
2012,4,1,10,7.3985,122.6666667,7.483666667,-0.936524461,7.424835939
2012,4,1,11,7.0115,124.6666667,7.118,-0.643759629,7.088829067
2012,4,1,12,6.855166667,129.5,6.943333333,-0.043098758,6.94319957
2012,4,1,13,6.152666667,132.1666667,6.239166667,0.251587681,6.234092102
2012,4,1,14,7.126333333,121.1666667,7.2245,-1.091410583,7.141584081
2012,4,1,15,8.514833333,98.33333333,8.657666667,-4.526493231,7.380111865
2012,4,1,16,9.153333333,103.5,9.349166667,-4.150485027,8.377373777
2012,4,1,17,9.793,103,10.03166667,-4.531747902,8.949726092
2012,4,1,18,9.632666667,107.3333333,9.908333333,-3.79532016,9.15262882
2012,4,1,19,10.6455,114.8333333,10.935,-2.834299999,10.56129578
2012,4,1,20,9.476333333,121.3333333,9.730833333,-1.442057073,9.623387592
2012,4,1,21,8.4215,127.3333333,8.716666667,-0.38360746,8.708221581
2012,4,1,22,9.142166667,131.6666667,9.399333333,0.297046667,9.394638385
2012,4,1,23,9.109833333,131.5,9.339833333,0.268010172,9.335987213
2012,4,2,0,8.741166667,133,8.938,0.490264734,8.924543937
2012,4,2,1,8.682833333,138.5,8.905333333,1.33847746,8.80417173
2012,4,2,2,8.229833333,136,8.505833333,0.910410978,8.456970648
2012,4,2,3,8.810833333,139.8333333,9.055333333,1.568968627,8.918374248
2012,4,2,4,8.798666667,140,9.0935,1.601626704,8.951342589
2012,4,2,5,8.276666667,141.8333333,8.575,1.779575716,8.388309441
2012,4,2,6,7.564833333,141.8333333,7.806,1.619984611,7.636051719
2012,4,2,7,9.492333333,139,9.6885,1.539719092,9.565369693
2012,4,2,8,9.906333333,135.8333333,10.0585,1.047503238,10.00380724
2012,4,2,9,9.477833333,132.5,9.627,0.444153586,9.616748754
2012,4,2,10,8.8785,119.6666667,9.016833333,-1.595037142,8.874634633
2012,4,2,11,8.9805,106.8333333,9.100333333,-3.559045968,8.375515421
2012,4,2,12,10.46233333,102,10.5945,-4.95023334,9.366889565
2012,4,2,13,10.243,109,10.36616667,-3.690508335,9.686978872
2012,4,2,14,9.9565,103.8333333,10.10233333,-4.432107654,9.078191475
2012,4,2,15,9.1,106.8333333,9.248666667,-3.617057596,8.512034391
2012,4,2,16,8.323166667,107.8333333,8.474833333,-3.177788716,7.856491513
2012,4,2,17,6.872666667,104.5,7.007,-3.000648018,6.331994984
2012,4,2,18,6.382666667,108,6.562166667,-2.44289429,6.090508916
2012,4,2,19,7.8885,107,8.0975,-3.145156277,7.461735605
2012,4,2,20,7.4775,109.6666667,7.716166667,-2.662985945,7.242080771
2012,4,2,21,7.292166667,114.6666667,7.553833333,-1.979131631,7.289954459
2012,4,2,22,6.926166667,114.1666667,7.172333333,-1.93950887,6.905119172
2012,4,2,23,6.888833333,115.3333333,7.1535,-1.793790697,6.924946006
2012,4,3,0,6.401833333,117,6.66,-1.481820182,6.49305852
2012,4,3,1,7.587166667,119.1666667,7.8345,-1.453124793,7.698559514
2012,4,3,2,8.104,117,8.383833333,-1.865365381,8.17368175
2012,4,3,3,7.715333333,120.8333333,8.033833333,-1.259858903,7.934433412
2012,4,3,4,8.130666667,126.5,8.414,-0.492502178,8.399573656
2012,4,3,5,8.344833333,133.1666667,8.729666667,0.504190576,8.715094491
2012,4,3,6,8.383,129.3333333,8.7405,-0.079678491,8.740136817
2012,4,3,7,8.619666667,127.1666667,8.777166667,-0.4117753,8.767502256
2012,4,3,8,9.554333333,117.5,9.726333333,-2.081233582,9.501053988
2012,4,3,9,9.972333333,111.6666667,10.11566667,-3.157628066,9.610207967
